PLAYER_ID,PLAYER,SEASON,Height,Weight,Position,Draft Year
201976,P. Beverley,2023-24,6-2,180,Guard,2009
201976,P. Beverley,2015-16,6-2,180,Guard,2009
201976,P. Beverley,2019-20,6-2,180,Guard,2009
1626155,S. Dekker,2018-19,6-8,219,Forward,2015
1626155,S. Dekker,2016-17,6-8,219,Forward,2015
1626155,S. Dekker,2021-22,6-8,219,Forward,2015
1626155,S. Dekker,2017-18,6-8,219,Forward,2015
1626155,S. Dekker,2015-16,6-8,219,Forward,2015
101150,L. Williams,2018-19,6-2,175,Guard,2005
101150,L. Williams,2016-17,6-2,175,Guard,2005
101150,L. Williams,2020-21,6-2,175,Guard,2005
101150,L. Williams,2021-22,6-2,175,Guard,2005
101150,L. Williams,2017-18,6-2,175,Guard,2005
101150,L. Williams,2015-16,6-2,175,Guard,2005
101150,L. Williams,2019-20,6-2,175,Guard,2005
201147,C. Brewer,2018-19,6-9,188,Guard-Forward,2007
201147,C. Brewer,2016-17,6-9,188,Guard-Forward,2007
201147,C. Brewer,2017-18,6-9,188,Guard-Forward,2007
201147,C. Brewer,2015-16,6-9,188,Guard-Forward,2007
201147,C. Brewer,2019-20,6-9,188,Guard-Forward,2007
203909,K. McDaniels,2018-19,6-6,205,Guard-Forward,2014
203909,K. McDaniels,2016-17,6-6,205,Guard-Forward,2014
203909,K. McDaniels,2020-21,6-6,205,Guard-Forward,2014
203909,K. McDaniels,2017-18,6-6,205,Guard-Forward,2014
203909,K. McDaniels,2015-16,6-6,205,Guard-Forward,2014
203909,K. McDaniels,2019-20,6-6,205,Guard-Forward,2014
1627786,T. Williams,2017-18,6-7,218,Forward,Undrafted
1627786,T. Williams,2018-19,6-7,218,Forward,Undrafted
1627786,T. Williams,2016-17,6-7,218,Forward,Undrafted
1627778,C. Onuaku,2017-18,6-10,245,Center,2016
1627778,C. Onuaku,2018-19,6-10,245,Center,2016
1627778,C. Onuaku,2016-17,6-10,245,Center,2016
203898,T. Ennis,2017-18,6-3,194,Guard,2014
203898,T. Ennis,2016-17,6-3,194,Guard,2014
203898,T. Ennis,2015-16,6-3,194,Guard,2014
203898,T. Ennis,2019-20,6-3,194,Guard,2014
1627819,I. Taylor,2017-18,6-3,170,Guard,2016
1627819,I. Taylor,2016-17,6-3,170,Guard,2016
1627819,I. Taylor,2019-20,6-3,170,Guard,2016
2730,D. Howard,2018-19,6-10,265,Center-Forward,2004
2730,D. Howard,2016-17,6-10,265,Center-Forward,2004
2730,D. Howard,2020-21,6-10,265,Center-Forward,2004
2730,D. Howard,2021-22,6-10,265,Center-Forward,2004
2730,D. Howard,2017-18,6-10,265,Center-Forward,2004
2730,D. Howard,2015-16,6-10,265,Center-Forward,2004
2730,D. Howard,2019-20,6-10,265,Center-Forward,2004
202700,D. Motiejunas,2016-17,7-0,220,Forward-Center,2011
202700,D. Motiejunas,2018-19,7-0,220,Forward-Center,2011
202700,D. Motiejunas,2015-16,7-0,220,Forward-Center,2011
2746,J. Smith,2017-18,6-9,225,Forward,2004
2746,J. Smith,2015-16,6-9,225,Forward,2004
203093,T. Jones,2018-19,6-9,252,Forward,2012
203093,T. Jones,2016-17,6-9,252,Forward,2012
203093,T. Jones,2021-22,6-9,252,Forward,2012
203093,T. Jones,2017-18,6-9,252,Forward,2012
203093,T. Jones,2015-16,6-9,252,Forward,2012
201951,T. Lawson,2016-17,5-11,195,Guard,2009
201951,T. Lawson,2015-16,5-11,195,Guard,2009
201977,M. Thornton,2018-19,6-4,205,Guard-Forward,2009
201977,M. Thornton,2016-17,6-4,205,Guard-Forward,2009
201977,M. Thornton,2021-22,6-4,205,Guard-Forward,2009
201977,M. Thornton,2017-18,6-4,205,Guard-Forward,2009
201977,M. Thornton,2015-16,6-4,205,Guard-Forward,2009
1891,J. Terry,2017-18,6-2,185,Guard,1999
1891,J. Terry,2016-17,6-2,185,Guard,1999
1891,J. Terry,2015-16,6-2,185,Guard,1999
201563,M. Beasley,2017-18,6-9,235,Forward,2008
201563,M. Beasley,2018-19,6-9,235,Forward,2008
201563,M. Beasley,2016-17,6-9,235,Forward,2008
201563,M. Beasley,2015-16,6-9,235,Forward,2008
101236,C. Hayes,2015-16,6-6,240,Forward-Center,Undrafted
202726,A. Goudelock,2015-16,6-3,200,Guard,2011
202694,M. Morris Sr.,2018-19,6-8,218,Forward,2011
202694,M. Morris Sr.,2016-17,6-8,218,Forward,2011
202694,M. Morris Sr.,2020-21,6-8,218,Forward,2011
202694,M. Morris Sr.,2021-22,6-8,218,Forward,2011
202694,M. Morris Sr.,2017-18,6-8,218,Forward,2011
202694,M. Morris Sr.,2022-23,6-8,218,Forward,2011
202694,M. Morris Sr.,2023-24,6-8,218,Forward,2011
202694,M. Morris Sr.,2015-16,6-8,218,Forward,2011
202694,M. Morris Sr.,2019-20,6-8,218,Forward,2011
1629650,M. Brown,2024-25,7-2,258,Center,Undrafted
1629650,M. Brown,2020-21,7-2,258,Center,Undrafted
1629650,M. Brown,2021-22,7-2,258,Center,Undrafted
1629650,M. Brown,2022-23,7-2,258,Center,Undrafted
1629650,M. Brown,2023-24,7-2,258,Center,Undrafted
1629650,M. Brown,2019-20,7-2,258,Center,Undrafted
201586,S. Ibaka,2018-19,6-11,235,Forward,2008
201586,S. Ibaka,2016-17,6-11,235,Forward,2008
201586,S. Ibaka,2020-21,6-11,235,Forward,2008
201586,S. Ibaka,2021-22,6-11,235,Forward,2008
201586,S. Ibaka,2017-18,6-11,235,Forward,2008
201586,S. Ibaka,2022-23,6-11,235,Forward,2008
201586,S. Ibaka,2015-16,6-11,235,Forward,2008
201586,S. Ibaka,2019-20,6-11,235,Forward,2008
202335,P. Patterson,2018-19,6-8,235,Forward,2010
202335,P. Patterson,2016-17,6-8,235,Forward,2010
202335,P. Patterson,2020-21,6-8,235,Forward,2010
202335,P. Patterson,2017-18,6-8,235,Forward,2010
202335,P. Patterson,2015-16,6-8,235,Forward,2010
202335,P. Patterson,2019-20,6-8,235,Forward,2010
200765,R. Rondo,2018-19,6-1,180,Guard,2006
200765,R. Rondo,2016-17,6-1,180,Guard,2006
200765,R. Rondo,2020-21,6-1,180,Guard,2006
200765,R. Rondo,2021-22,6-1,180,Guard,2006
200765,R. Rondo,2017-18,6-1,180,Guard,2006
200765,R. Rondo,2015-16,6-1,180,Guard,2006
200765,R. Rondo,2019-20,6-1,180,Guard,2006
203090,M. Harkless,2018-19,6-7,220,Forward-Guard,2012
203090,M. Harkless,2016-17,6-7,220,Forward-Guard,2012
203090,M. Harkless,2020-21,6-7,220,Forward-Guard,2012
203090,M. Harkless,2021-22,6-7,220,Forward-Guard,2012
203090,M. Harkless,2017-18,6-7,220,Forward-Guard,2012
203090,M. Harkless,2023-24,6-7,220,Forward-Guard,2012
203090,M. Harkless,2015-16,6-7,220,Forward-Guard,2012
203090,M. Harkless,2019-20,6-7,220,Forward-Guard,2012
203585,R. McGruder,2018-19,6-4,205,Guard,Undrafted
203585,R. McGruder,2016-17,6-4,205,Guard,Undrafted
203585,R. McGruder,2020-21,6-4,205,Guard,Undrafted
203585,R. McGruder,2021-22,6-4,205,Guard,Undrafted
203585,R. McGruder,2017-18,6-4,205,Guard,Undrafted
203585,R. McGruder,2022-23,6-4,205,Guard,Undrafted
203585,R. McGruder,2015-16,6-4,205,Guard,Undrafted
203585,R. McGruder,2019-20,6-4,205,Guard,Undrafted
1628476,D. Walton Jr.,2017-18,6-0,185,Guard,Undrafted
1628476,D. Walton Jr.,2021-22,6-0,185,Guard,Undrafted
1628476,D. Walton Jr.,2019-20,6-0,185,Guard,Undrafted
1629010,J. Robinson,2018-19,6-5,190,Guard,2018
1629010,J. Robinson,2020-21,6-5,190,Guard,2018
1629010,J. Robinson,2021-22,6-5,190,Guard,2018
1629010,J. Robinson,2022-23,6-5,190,Guard,2018
1629010,J. Robinson,2023-24,6-5,190,Guard,2018
1629010,J. Robinson,2019-20,6-5,190,Guard,2018
201188,M. Gasol,2018-19,6-11,255,Center,2007
201188,M. Gasol,2016-17,6-11,255,Center,2007
201188,M. Gasol,2020-21,6-11,255,Center,2007
201188,M. Gasol,2017-18,6-11,255,Center,2007
201188,M. Gasol,2015-16,6-11,255,Center,2007
201188,M. Gasol,2019-20,6-11,255,Center,2007
202391,J. Lin,2018-19,6-3,200,Guard,Undrafted
202391,J. Lin,2016-17,6-3,200,Guard,Undrafted
202391,J. Lin,2020-21,6-3,200,Guard,Undrafted
202391,J. Lin,2017-18,6-3,200,Guard,Undrafted
202391,J. Lin,2015-16,6-3,200,Guard,Undrafted
101139,C. Miles,2018-19,6-6,220,Guard,2005
101139,C. Miles,2016-17,6-6,220,Guard,2005
101139,C. Miles,2021-22,6-6,220,Guard,2005
101139,C. Miles,2017-18,6-6,220,Guard,2005
101139,C. Miles,2015-16,6-6,220,Guard,2005
101139,C. Miles,2019-20,6-6,220,Guard,2005
202328,G. Monroe,2018-19,6-10,250,Forward-Center,2010
202328,G. Monroe,2016-17,6-10,250,Forward-Center,2010
202328,G. Monroe,2021-22,6-10,250,Forward-Center,2010
202328,G. Monroe,2017-18,6-10,250,Forward-Center,2010
202328,G. Monroe,2015-16,6-10,250,Forward-Center,2010
203485,L. Brown,2017-18,6-5,189,Guard,2013
203485,L. Brown,2018-19,6-5,189,Guard,2013
203485,L. Brown,2016-17,6-5,189,Guard,2013
203485,L. Brown,2015-16,6-5,189,Guard,2013
1627781,M. Richardson,2017-18,6-6,205,Guard,2016
1627781,M. Richardson,2020-21,6-6,205,Guard,2016
1627781,M. Richardson,2018-19,6-6,205,Guard,2016
1627781,M. Richardson,2016-17,6-6,205,Guard,2016
203961,E. Moreland,2017-18,6-10,238,Forward-Center,Undrafted
203961,E. Moreland,2018-19,6-10,238,Forward-Center,Undrafted
203961,E. Moreland,2016-17,6-10,238,Forward-Center,Undrafted
203961,E. Moreland,2015-16,6-10,238,Forward-Center,Undrafted
201975,J. Meeks,2018-19,6-4,210,Guard,2009
201975,J. Meeks,2016-17,6-4,210,Guard,2009
201975,J. Meeks,2021-22,6-4,210,Guard,2009
201975,J. Meeks,2017-18,6-4,210,Guard,2009
201975,J. Meeks,2015-16,6-4,210,Guard,2009
2200,P. Gasol,2017-18,7-0,250,Center-Forward,2001
2200,P. Gasol,2018-19,7-0,250,Center-Forward,2001
2200,P. Gasol,2016-17,7-0,250,Center-Forward,2001
2200,P. Gasol,2015-16,7-0,250,Center-Forward,2001
2225,T. Parker,2017-18,6-2,185,Guard,2001
2225,T. Parker,2018-19,6-2,185,Guard,2001
2225,T. Parker,2016-17,6-2,185,Guard,2001
2225,T. Parker,2015-16,6-2,185,Guard,2001
1938,M. Ginobili,2017-18,6-6,205,Guard,1999
1938,M. Ginobili,2016-17,6-6,205,Guard,1999
1938,M. Ginobili,2015-16,6-6,205,Guard,1999
200752,R. Gay,2018-19,6-8,250,Forward-Guard,2006
200752,R. Gay,2016-17,6-8,250,Forward-Guard,2006
200752,R. Gay,2020-21,6-8,250,Forward-Guard,2006
200752,R. Gay,2021-22,6-8,250,Forward-Guard,2006
200752,R. Gay,2017-18,6-8,250,Forward-Guard,2006
200752,R. Gay,2022-23,6-8,250,Forward-Guard,2006
200752,R. Gay,2015-16,6-8,250,Forward-Guard,2006
200752,R. Gay,2019-20,6-8,250,Forward-Guard,2006
202722,D. Bertans,2018-19,6-10,225,Forward,2011
202722,D. Bertans,2016-17,6-10,225,Forward,2011
202722,D. Bertans,2020-21,6-10,225,Forward,2011
202722,D. Bertans,2021-22,6-10,225,Forward,2011
202722,D. Bertans,2017-18,6-10,225,Forward,2011
202722,D. Bertans,2022-23,6-10,225,Forward,2011
202722,D. Bertans,2023-24,6-10,225,Forward,2011
202722,D. Bertans,2019-20,6-10,225,Forward,2011
203464,B. Paul,2017-18,6-4,200,Guard,Undrafted
203473,D. Dedmon,2018-19,6-10,245,Center,Undrafted
203473,D. Dedmon,2016-17,6-10,245,Center,Undrafted
203473,D. Dedmon,2020-21,6-10,245,Center,Undrafted
203473,D. Dedmon,2021-22,6-10,245,Center,Undrafted
203473,D. Dedmon,2017-18,6-10,245,Center,Undrafted
203473,D. Dedmon,2022-23,6-10,245,Center,Undrafted
203473,D. Dedmon,2023-24,6-10,245,Center,Undrafted
203473,D. Dedmon,2015-16,6-10,245,Center,Undrafted
203473,D. Dedmon,2019-20,6-10,245,Center,Undrafted
101135,D. Lee,2016-17,6-9,245,Forward-Center,2005
101135,D. Lee,2015-16,6-9,245,Forward-Center,2005
203613,J. Simmons,2018-19,6-6,195,Forward,2012
203613,J. Simmons,2016-17,6-6,195,Forward,2012
203613,J. Simmons,2017-18,6-6,195,Forward,2012
203613,J. Simmons,2015-16,6-6,195,Forward,2012
203613,J. Simmons,2019-20,6-6,195,Forward,2012
1627879,N. Laprovittola,2016-17,6-4,180,Guard,Undrafted
1495,T. Duncan,2015-16,6-11,250,Center-Forward,1997
2564,B. Diaw,2016-17,6-8,250,Center-Forward,2003
2564,B. Diaw,2015-16,6-8,250,Center-Forward,2003
203492,R. McCallum,2016-17,6-3,190,Guard,2013
203492,R. McCallum,2020-21,6-3,190,Guard,2013
203492,R. McCallum,2018-19,6-3,190,Guard,2013
203492,R. McCallum,2015-16,6-3,190,Guard,2013
1626246,B. Marjanovic,2018-19,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2016-17,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2020-21,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2021-22,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2017-18,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2022-23,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2023-24,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2015-16,7-4,290,Center,Undrafted
1626246,B. Marjanovic,2019-20,7-4,290,Center,Undrafted
1889,A. Miller,2015-16,6-3,200,Guard,1999
2446,R. Butler,2015-16,6-7,215,Forward,2002
2588,M. Bonner,2015-16,6-10,235,Center-Forward,2003
2755,K. Martin,2015-16,6-7,199,Guard,2004
1629629,C. Reddish,2024-25,6-7,217,Forward-Guard,2019
1629629,C. Reddish,2020-21,6-7,217,Forward-Guard,2019
1629629,C. Reddish,2021-22,6-7,217,Forward-Guard,2019
1629629,C. Reddish,2022-23,6-7,217,Forward-Guard,2019
1629629,C. Reddish,2023-24,6-7,217,Forward-Guard,2019
1629629,C. Reddish,2019-20,6-7,217,Forward-Guard,2019
1642422,A. Traoré,2024-25,6-9,245,Forward,Undrafted
1630219,S. Mays,2024-25,6-3,205,Guard,2020
1630219,S. Mays,2020-21,6-3,205,Guard,2020
1630219,S. Mays,2021-22,6-3,205,Guard,2020
1630219,S. Mays,2022-23,6-3,205,Guard,2020
1630219,S. Mays,2023-24,6-3,205,Guard,2020
1628972,T. Brown Jr.,2018-19,6-7,215,Guard-Forward,2018
1628972,T. Brown Jr.,2020-21,6-7,215,Guard-Forward,2018
1628972,T. Brown Jr.,2021-22,6-7,215,Guard-Forward,2018
1628972,T. Brown Jr.,2022-23,6-7,215,Guard-Forward,2018
1628972,T. Brown Jr.,2023-24,6-7,215,Guard-Forward,2018
1628972,T. Brown Jr.,2019-20,6-7,215,Guard-Forward,2018
1629117,W. Gabriel,2018-19,6-9,205,Forward,Undrafted
1629117,W. Gabriel,2020-21,6-9,205,Forward,Undrafted
1629117,W. Gabriel,2021-22,6-9,205,Forward,Undrafted
1629117,W. Gabriel,2022-23,6-9,205,Forward,Undrafted
1629117,W. Gabriel,2023-24,6-9,205,Forward,Undrafted
1629117,W. Gabriel,2019-20,6-9,205,Forward,Undrafted
1629134,K. Nunn,2022-23,6-3,190,Guard,Undrafted
1629134,K. Nunn,2020-21,6-3,190,Guard,Undrafted
1629134,K. Nunn,2018-19,6-3,190,Guard,Undrafted
1629134,K. Nunn,2019-20,6-3,190,Guard,Undrafted
1630346,M. Ryan,2024-25,6-6,215,Forward,Undrafted
1630346,M. Ryan,2023-24,6-6,215,Forward,Undrafted
1630346,M. Ryan,2021-22,6-6,215,Forward,Undrafted
1630346,M. Ryan,2022-23,6-6,215,Forward,Undrafted
202340,A. Bradley,2018-19,6-3,180,Guard,2010
202340,A. Bradley,2016-17,6-3,180,Guard,2010
202340,A. Bradley,2020-21,6-3,180,Guard,2010
202340,A. Bradley,2021-22,6-3,180,Guard,2010
202340,A. Bradley,2017-18,6-3,180,Guard,2010
202340,A. Bradley,2015-16,6-3,180,Guard,2010
202340,A. Bradley,2019-20,6-3,180,Guard,2010
1626169,S. Johnson,2018-19,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2024-25,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2016-17,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2020-21,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2021-22,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2017-18,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2022-23,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2023-24,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2015-16,6-6,242,Forward-Guard,2015
1626169,S. Johnson,2019-20,6-6,242,Forward-Guard,2015
201961,W. Ellington,2018-19,6-4,207,Guard,2009
201961,W. Ellington,2016-17,6-4,207,Guard,2009
201961,W. Ellington,2020-21,6-4,207,Guard,2009
201961,W. Ellington,2021-22,6-4,207,Guard,2009
201961,W. Ellington,2017-18,6-4,207,Guard,2009
201961,W. Ellington,2015-16,6-4,207,Guard,2009
201961,W. Ellington,2019-20,6-4,207,Guard,2009
201954,D. Collison,2018-19,6-0,160,Guard,2009
201954,D. Collison,2016-17,6-0,160,Guard,2009
201954,D. Collison,2021-22,6-0,160,Guard,2009
201954,D. Collison,2017-18,6-0,160,Guard,2009
201954,D. Collison,2015-16,6-0,160,Guard,2009
202083,W. Matthews,2018-19,6-5,220,Guard,Undrafted
202083,W. Matthews,2016-17,6-5,220,Guard,Undrafted
202083,W. Matthews,2020-21,6-5,220,Guard,Undrafted
202083,W. Matthews,2021-22,6-5,220,Guard,Undrafted
202083,W. Matthews,2017-18,6-5,220,Guard,Undrafted
202083,W. Matthews,2022-23,6-5,220,Guard,Undrafted
202083,W. Matthews,2023-24,6-5,220,Guard,Undrafted
202083,W. Matthews,2015-16,6-5,220,Guard,Undrafted
202083,W. Matthews,2019-20,6-5,220,Guard,Undrafted
201162,J. Dudley,2018-19,6-6,237,Forward,2007
201162,J. Dudley,2016-17,6-6,237,Forward,2007
201162,J. Dudley,2020-21,6-6,237,Forward,2007
201162,J. Dudley,2017-18,6-6,237,Forward,2007
201162,J. Dudley,2015-16,6-6,237,Forward,2007
201162,J. Dudley,2019-20,6-6,237,Forward,2007
2747,J. Smith,2018-19,6-6,220,Guard,2004
2747,J. Smith,2016-17,6-6,220,Guard,2004
2747,J. Smith,2017-18,6-6,220,Guard,2004
2747,J. Smith,2015-16,6-6,220,Guard,2004
2747,J. Smith,2019-20,6-6,220,Guard,2004
203079,D. Waiters,2018-19,6-3,210,Guard,2012
203079,D. Waiters,2016-17,6-3,210,Guard,2012
203079,D. Waiters,2017-18,6-3,210,Guard,2012
203079,D. Waiters,2015-16,6-3,210,Guard,2012
203079,D. Waiters,2019-20,6-3,210,Guard,2012
203493,R. Bullock,2018-19,6-6,205,Guard-Forward,2013
203493,R. Bullock,2016-17,6-6,205,Guard-Forward,2013
203493,R. Bullock,2020-21,6-6,205,Guard-Forward,2013
203493,R. Bullock,2021-22,6-6,205,Guard-Forward,2013
203493,R. Bullock,2017-18,6-6,205,Guard-Forward,2013
203493,R. Bullock,2022-23,6-6,205,Guard-Forward,2013
203493,R. Bullock,2023-24,6-6,205,Guard-Forward,2013
203493,R. Bullock,2015-16,6-6,205,Guard-Forward,2013
203493,R. Bullock,2019-20,6-6,205,Guard-Forward,2013
202362,L. Stephenson,2018-19,6-5,210,Forward,2010
202362,L. Stephenson,2016-17,6-5,210,Forward,2010
202362,L. Stephenson,2021-22,6-5,210,Forward,2010
202362,L. Stephenson,2017-18,6-5,210,Forward,2010
202362,L. Stephenson,2023-24,6-5,210,Forward,2010
202362,L. Stephenson,2015-16,6-5,210,Forward,2010
1629140,J. Williams,2018-19,6-9,228,Forward,Undrafted
1629140,J. Williams,2019-20,6-9,228,Forward,Undrafted
203488,M. Muscala,2018-19,6-10,240,Forward-Center,2013
203488,M. Muscala,2016-17,6-10,240,Forward-Center,2013
203488,M. Muscala,2020-21,6-10,240,Forward-Center,2013
203488,M. Muscala,2021-22,6-10,240,Forward-Center,2013
203488,M. Muscala,2017-18,6-10,240,Forward-Center,2013
203488,M. Muscala,2022-23,6-10,240,Forward-Center,2013
203488,M. Muscala,2023-24,6-10,240,Forward-Center,2013
203488,M. Muscala,2015-16,6-10,240,Forward-Center,2013
203488,M. Muscala,2019-20,6-10,240,Forward-Center,2013
101181,J. Calderon,2017-18,6-3,200,Guard,Undrafted
101181,J. Calderon,2018-19,6-3,200,Guard,Undrafted
101181,J. Calderon,2016-17,6-3,200,Guard,Undrafted
101181,J. Calderon,2015-16,6-3,200,Guard,Undrafted
201588,G. Hill,2018-19,6-4,188,Guard,2008
201588,G. Hill,2016-17,6-4,188,Guard,2008
201588,G. Hill,2020-21,6-4,188,Guard,2008
201588,G. Hill,2021-22,6-4,188,Guard,2008
201588,G. Hill,2017-18,6-4,188,Guard,2008
201588,G. Hill,2022-23,6-4,188,Guard,2008
201588,G. Hill,2015-16,6-4,188,Guard,2008
201588,G. Hill,2019-20,6-4,188,Guard,2008
1626224,C. Osman,2018-19,6-7,230,Forward,2015
1626224,C. Osman,2020-21,6-7,230,Forward,2015
1626224,C. Osman,2021-22,6-7,230,Forward,2015
1626224,C. Osman,2017-18,6-7,230,Forward,2015
1626224,C. Osman,2022-23,6-7,230,Forward,2015
1626224,C. Osman,2023-24,6-7,230,Forward,2015
1626224,C. Osman,2019-20,6-7,230,Forward,2015
2548,D. Wade,2017-18,6-4,220,Guard,2003
2548,D. Wade,2018-19,6-4,220,Guard,2003
2548,D. Wade,2016-17,6-4,220,Guard,2003
2548,D. Wade,2015-16,6-4,220,Guard,2003
2594,K. Korver,2018-19,6-7,212,Guard-Forward,2003
2594,K. Korver,2016-17,6-7,212,Guard-Forward,2003
2594,K. Korver,2017-18,6-7,212,Guard-Forward,2003
2594,K. Korver,2015-16,6-7,212,Guard-Forward,2003
2594,K. Korver,2019-20,6-7,212,Guard-Forward,2003
101112,C. Frye,2017-18,7-0,255,Forward-Center,2005
101112,C. Frye,2018-19,7-0,255,Forward-Center,2005
101112,C. Frye,2016-17,7-0,255,Forward-Center,2005
101112,C. Frye,2015-16,7-0,255,Forward-Center,2005
201565,D. Rose,2018-19,6-3,200,Guard,2008
201565,D. Rose,2016-17,6-3,200,Guard,2008
201565,D. Rose,2020-21,6-3,200,Guard,2008
201565,D. Rose,2021-22,6-3,200,Guard,2008
201565,D. Rose,2017-18,6-3,200,Guard,2008
201565,D. Rose,2022-23,6-3,200,Guard,2008
201565,D. Rose,2023-24,6-3,200,Guard,2008
201565,D. Rose,2015-16,6-3,200,Guard,2008
201565,D. Rose,2019-20,6-3,200,Guard,2008
203918,R. Hood,2018-19,6-8,208,Guard-Forward,2014
203918,R. Hood,2016-17,6-8,208,Guard-Forward,2014
203918,R. Hood,2020-21,6-8,208,Guard-Forward,2014
203918,R. Hood,2021-22,6-8,208,Guard-Forward,2014
203918,R. Hood,2017-18,6-8,208,Guard-Forward,2014
203918,R. Hood,2023-24,6-8,208,Guard-Forward,2014
203918,R. Hood,2015-16,6-8,208,Guard-Forward,2014
203918,R. Hood,2019-20,6-8,208,Guard-Forward,2014
1627790,A. Zizic,2017-18,6-10,266,Center,2016
1627790,A. Zizic,2018-19,6-10,266,Center,2016
1627790,A. Zizic,2019-20,6-10,266,Center,2016
204066,J. Holland,2017-18,6-5,205,Guard,Undrafted
204066,J. Holland,2018-19,6-5,205,Guard,Undrafted
204066,J. Holland,2016-17,6-5,205,Guard,Undrafted
204066,J. Holland,2015-16,6-5,205,Guard,Undrafted
202732,D. Liggins,2017-18,6-6,209,Guard,2011
202732,D. Liggins,2018-19,6-6,209,Guard,2011
202732,D. Liggins,2016-17,6-6,209,Guard,2011
202732,D. Liggins,2015-16,6-6,209,Guard,2011
1627770,K. Felder,2017-18,5-9,176,Guard,2016
1627770,K. Felder,2018-19,5-9,176,Guard,2016
1627770,K. Felder,2016-17,5-9,176,Guard,2016
202682,D. Williams,2017-18,6-8,240,Forward,2011
202682,D. Williams,2016-17,6-8,240,Forward,2011
202682,D. Williams,2015-16,6-8,240,Forward,2011
101114,D. Williams,2016-17,6-3,200,Guard,2005
101114,D. Williams,2015-16,6-3,200,Guard,2005
2399,M. Dunleavy,2016-17,6-9,230,Guard-Forward,2002
2399,M. Dunleavy,2015-16,6-9,230,Guard-Forward,2002
2592,J. Jones,2016-17,6-8,218,Guard-Forward,2003
2592,J. Jones,2015-16,6-8,218,Guard-Forward,2003
202389,T. Mozgov,2017-18,7-1,275,Center,Undrafted
202389,T. Mozgov,2016-17,7-1,275,Center,Undrafted
202389,T. Mozgov,2015-16,7-1,275,Center,Undrafted
203521,M. Dellavedova,2018-19,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2016-17,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2020-21,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2017-18,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2022-23,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2015-16,6-3,200,Guard,Undrafted
203521,M. Dellavedova,2019-20,6-3,200,Guard,Undrafted
2590,M. Williams,2015-16,6-1,198,Guard,2003
203099,J. Cunningham,2015-16,6-4,195,Guard,2012
203099,J. Cunningham,2019-20,6-4,195,Guard,2012
1628373,F. Ntilikina,2018-19,6-4,200,Guard,2017
1628373,F. Ntilikina,2020-21,6-4,200,Guard,2017
1628373,F. Ntilikina,2021-22,6-4,200,Guard,2017
1628373,F. Ntilikina,2017-18,6-4,200,Guard,2017
1628373,F. Ntilikina,2022-23,6-4,200,Guard,2017
1628373,F. Ntilikina,2023-24,6-4,200,Guard,2017
1628373,F. Ntilikina,2019-20,6-4,200,Guard,2017
1630593,M. Wright IV,2022-23,5-11,192,Guard,Undrafted
1630593,M. Wright IV,2021-22,5-11,192,Guard,Undrafted
1629033,T. Pinson,2018-19,6-7,212,Guard-Forward,Undrafted
1629033,T. Pinson,2020-21,6-7,212,Guard-Forward,Undrafted
1629033,T. Pinson,2021-22,6-7,212,Guard-Forward,Undrafted
1629033,T. Pinson,2022-23,6-7,212,Guard-Forward,Undrafted
1629033,T. Pinson,2023-24,6-7,212,Guard-Forward,Undrafted
1629033,T. Pinson,2019-20,6-7,212,Guard-Forward,Undrafted
202689,K. Walker,2018-19,6-0,184,Guard,2011
202689,K. Walker,2016-17,6-0,184,Guard,2011
202689,K. Walker,2020-21,6-0,184,Guard,2011
202689,K. Walker,2021-22,6-0,184,Guard,2011
202689,K. Walker,2017-18,6-0,184,Guard,2011
202689,K. Walker,2022-23,6-0,184,Guard,2011
202689,K. Walker,2015-16,6-0,184,Guard,2011
202689,K. Walker,2019-20,6-0,184,Guard,2011
203504,T. Burke,2018-19,6-0,185,Guard,2013
203504,T. Burke,2024-25,6-0,185,Guard,2013
203504,T. Burke,2016-17,6-0,185,Guard,2013
203504,T. Burke,2020-21,6-0,185,Guard,2013
203504,T. Burke,2021-22,6-0,185,Guard,2013
203504,T. Burke,2017-18,6-0,185,Guard,2013
203504,T. Burke,2022-23,6-0,185,Guard,2013
203504,T. Burke,2015-16,6-0,185,Guard,2013
203504,T. Burke,2019-20,6-0,185,Guard,2013
1626196,J. Richardson,2018-19,6-5,200,Guard,2015
1626196,J. Richardson,2024-25,6-5,200,Guard,2015
