star_player,player1_archetype,player2_archetype,player3_archetype,player4_archetype,offensive_rating,defensive_rating,net_rating,min_sum
Nikola Jokić,All Around Guard,Shot Creator Guard,Shot Creator Guard,Stretch Big,93.33999999999999,94.17999999999999,-0.8399999999999996,15.0
Nikola Jokić,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Stretch Big,89.50666666666666,110.89333333333333,-21.34,15.0
Nikola Jokić,3&D,All Around Guard,Movement Shooter,Wing Shot Creator,138.45000000000002,117.14999999999999,21.299999999999994,14.0
Nikola Jokić,3&D,All Around Guard,Post Scorer,Shot Creator Guard,93.1,112.9,-19.8,14.0
Nikola Jokić,3&D,All Around Guard,Shot Creator Guard,Wing Shot Creator,119.82142857142857,104.27857142857144,15.542857142857143,14.0
Nikola Jokić,3&D,Movement Shooter,Movement Shooter,Shot Creator Guard,126.57142857142857,125.57142857142857,0.9285714285714286,14.0
Nikola Jokić,3&D,Movement Shooter,Post Scorer,Shot Creator Guard,125.0,137.5,-12.5,14.0
Nikola Jokić,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,153.3,89.7,63.7,14.0
Nikola Jokić,3&D,Stretch Big,Wing Shot Creator,Wing Shot Creator,100.0,63.3,36.7,14.0
Nikola Jokić,All Around Guard,Glue guy,Movement Shooter,Shot Creator Guard,86.10000000000001,74.11428571428571,12.042857142857143,14.0
Nikola Jokić,All Around Guard,Post Scorer,Pure Point Guard,Wing Shot Creator,97.3,141.05714285714285,-43.75714285714286,14.0
Nikola Jokić,Glue guy,Movement Shooter,Pure Point Guard,Wing Shot Creator,128.6,85.7,42.9,14.0
Nikola Jokić,Movement Shooter,Movement Shooter,Movement Shooter,Shot Creator Guard,112.5,77.4,35.1,14.0
Nikola Jokić,3&D,Movement Shooter,Shot Creator Guard,Stretch Big,113.29999999999998,103.4,9.900000000000002,13.0
Nikola Jokić,Glue guy,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,134.06923076923076,96.16923076923075,37.89999999999999,13.0
Nikola Jokić,Movement Shooter,Post Scorer,Shot Creator Guard,Stretch Big,120.0,96.79999999999998,23.199999999999996,13.0
Nikola Jokić,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,100.0,118.20000000000002,-18.2,13.0
Nikola Jokić,3&D,All Around Guard,Glue guy,Pure Point Guard,109.38333333333333,83.8,25.583333333333332,12.0
Nikola Jokić,All Around Big,Pure Point Guard,Stretch Big,Wing Shot Creator,140.0,109.5,30.5,12.0
Nikola Jokić,3&D,Movement Shooter,Pure Point Guard,Pure Point Guard,99.16363636363636,113.61818181818184,-14.454545454545455,11.0
Nikola Jokić,All Around Big,All Around Guard,Pure Point Guard,Pure Point Guard,154.12727272727273,78.65454545454546,75.47272727272728,11.0
Nikola Jokić,Movement Shooter,Post Scorer,Pure Point Guard,Stretch Big,104.02727272727272,114.22727272727273,-10.245454545454544,11.0
Nikola Jokić,Movement Shooter,Pure Point Guard,Pure Point Guard,Shot Creator Guard,111.30909090909091,125.64545454545454,-14.354545454545455,11.0
Nikola Jokić,Movement Shooter,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,38.63636363636363,127.69090909090909,-89.05454545454546,11.0
Nikola Jokić,All Around Big,All Around Guard,Stretch Big,Wing Shot Creator,120.0,105.3,14.7,10.0
Nikola Jokić,All Around Guard,All Around Guard,Glue guy,Stretch Big,86.4,100.0,-13.6,10.0
Nikola Jokić,All Around Guard,All Around Guard,Pure Point Guard,Wing Shot Creator,115.0,99.82,15.180000000000001,10.0
Nikola Jokić,Movement Shooter,Movement Shooter,Pure Point Guard,Shot Creator Guard,136.65,121.1,15.55,10.0
Nikola Jokić,All Around Guard,Glue guy,Movement Shooter,Wing Shot Creator,123.76666666666668,105.56666666666666,18.200000000000003,9.0
Nikola Jokić,All Around Guard,Movement Shooter,Pure Point Guard,Rim Runner/Protector,95.72222222222223,98.69999999999999,-2.977777777777778,9.0
Nikola Jokić,All Around Guard,Pure Point Guard,Stretch Big,Stretch Big,100.1888888888889,94.23333333333333,5.955555555555555,9.0
Nikola Jokić,3&D,Pure Point Guard,Pure Point Guard,Stretch Big,147.1,117.6,29.4,8.0
Nikola Jokić,All Around Guard,All Around Guard,Pure Point Guard,Shot Creator Guard,93.7375,35.0,58.7375,8.0
Nikola Jokić,All Around Guard,All Around Guard,Rim Runner/Protector,Shot Creator Guard,94.4,100.0,-5.6,8.0
Nikola Jokić,All Around Guard,Glue guy,Shot Creator Guard,Wing Shot Creator,160.72500000000002,74.975,85.75,8.0
Nikola Jokić,All Around Guard,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,142.9,107.1,35.7,8.0
Nikola Jokić,Glue guy,Movement Shooter,Post Scorer,Pure Point Guard,114.3,135.7,-21.4,8.0
Nikola Jokić,Pure Point Guard,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,131.3,60.0,71.3,8.0
Nikola Jokić,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,98.8875,90.625,8.2625,8.0
Nikola Jokić,3&D,Post Scorer,Pure Point Guard,Stretch Big,118.8,46.2,72.6,7.0
Nikola Jokić,All Around Big,Glue guy,Pure Point Guard,Wing Shot Creator,123.1,61.5,61.5,7.0
Nikola Jokić,All Around Big,Movement Shooter,Movement Shooter,Shot Creator Guard,73.3,106.3,-32.9,7.0
Nikola Jokić,All Around Guard,All Around Guard,Pure Point Guard,Stretch Big,94.78571428571429,103.57142857142857,-8.785714285714286,7.0
Nikola Jokić,Glue guy,Pure Point Guard,Rim Runner/Protector,Stretch Big,85.71428571428571,116.85714285714286,-31.142857142857142,7.0
Nikola Jokić,Glue guy,Shot Creator Guard,Stretch Big,Wing Shot Creator,81.42857142857143,85.72857142857143,-4.300000000000003,7.0
Nikola Jokić,Movement Shooter,Movement Shooter,Post Scorer,Shot Creator Guard,133.3,64.7,68.6,7.0
Nikola Jokić,3&D,All Around Big,All Around Guard,Pure Point Guard,63.666666666666664,160.0,-96.33333333333333,6.0
Nikola Jokić,3&D,All Around Guard,All Around Guard,Movement Shooter,100.0,118.2,-18.2,6.0
Nikola Jokić,3&D,All Around Guard,Glue guy,Post Scorer,54.5,54.5,0.0,6.0
Nikola Jokić,Movement Shooter,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,60.0,146.2,-86.2,6.0
Nikola Jokić,3&D,3&D,All Around Big,Shot Creator Guard,100.0,112.5,-12.5,5.0
Nikola Jokić,3&D,All Around Guard,All Around Guard,Pure Point Guard,130.0,141.7,-11.7,5.0
Nikola Jokić,3&D,All Around Guard,Pure Point Guard,Pure Point Guard,106.7,85.7,21.0,5.0
Nikola Jokić,3&D,All Around Guard,Rim Runner/Protector,Wing Shot Creator,118.2,133.3,-15.2,5.0
Nikola Jokić,All Around Big,All Around Guard,Glue guy,Stretch Big,100.0,90.0,10.0,5.0
Nikola Jokić,All Around Big,Glue guy,Wing Shot Creator,Wing Shot Creator,100.0,80.0,20.0,5.0
Nikola Jokić,All Around Guard,All Around Guard,Movement Shooter,Wing Shot Creator,130.0,133.3,-3.3,5.0
Nikola Jokić,All Around Guard,All Around Guard,Shot Creator Guard,Shot Creator Guard,118.2,90.9,27.3,5.0
Nikola Jokić,All Around Guard,Glue guy,Movement Shooter,Stretch Big,83.3,109.1,-25.8,5.0
Nikola Jokić,All Around Guard,Glue guy,Rim Runner/Protector,Shot Creator Guard,133.3,60.0,73.3,5.0
Nikola Jokić,All Around Guard,Glue guy,Wing Shot Creator,Wing Shot Creator,125.0,46.2,78.8,5.0
Nikola Jokić,All Around Guard,Movement Shooter,Movement Shooter,Shot Creator Guard,146.66,142.68,3.979999999999998,5.0
Nikola Jokić,All Around Guard,Movement Shooter,Movement Shooter,Stretch Big,80.0,72.7,7.3,5.0
Nikola Jokić,Glue guy,Pure Point Guard,Shot Creator Guard,Stretch Big,72.0,65.97999999999999,6.020000000000001,5.0
Nikola Jokić,Post Scorer,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,145.5,130.0,15.5,5.0
Nikola Jokić,3&D,All Around Guard,Movement Shooter,Movement Shooter,228.6,85.7,142.9,4.0
Nikola Jokić,3&D,Movement Shooter,Movement Shooter,Wing Shot Creator,133.3,85.7,47.6,4.0
Nikola Jokić,3&D,Movement Shooter,Shot Creator Guard,Shot Creator Guard,36.65,102.5,-65.85,4.0
Nikola Jokić,3&D,Pure Point Guard,Pure Point Guard,Pure Point Guard,44.4,40.0,4.4,4.0
Nikola Jokić,All Around Big,Glue guy,Shot Creator Guard,Wing Shot Creator,212.5,87.5,125.0,4.0
Nikola Jokić,All Around Big,Movement Shooter,Movement Shooter,Wing Shot Creator,125.0,125.0,0.0,4.0
Nikola Jokić,All Around Guard,All Around Guard,Wing Shot Creator,Wing Shot Creator,87.5,100.0,-12.5,4.0
Nikola Jokić,Glue guy,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,44.4,160.0,-115.6,4.0
Nikola Jokić,Movement Shooter,Movement Shooter,Movement Shooter,Stretch Big,137.5,100.0,37.5,4.0
Nikola Jokić,Pure Point Guard,Pure Point Guard,Stretch Big,Stretch Big,75.0,187.5,-112.5,4.0
Nikola Jokić,Stretch Big,Wing Shot Creator,Wing Shot Creator,Wing Shot Creator,114.3,157.1,-42.9,4.0
Nikola Jokić,3&D,All Around Big,Movement Shooter,Wing Shot Creator,80.0,85.7,-5.7,3.0
Nikola Jokić,3&D,Glue guy,Pure Point Guard,Shot Creator Guard,200.0,160.0,40.0,3.0
Nikola Jokić,3&D,Glue guy,Pure Point Guard,Stretch Big,200.0,166.7,33.3,3.0
Nikola Jokić,All Around Big,All Around Guard,All Around Guard,Stretch Big,100.0,175.0,-75.0,3.0
Nikola Jokić,All Around Big,All Around Guard,Glue guy,Pure Point Guard,25.0,128.6,-103.59999999999998,3.0
Nikola Jokić,All Around Big,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,125.0,140.0,-15.0,3.0
Nikola Jokić,All Around Guard,All Around Guard,Movement Shooter,Shot Creator Guard,116.7,116.7,0.0,3.0
Nikola Jokić,All Around Guard,All Around Guard,Pure Point Guard,Pure Point Guard,66.7,28.600000000000005,38.1,3.0
Nikola Jokić,All Around Guard,Glue guy,Pure Point Guard,Shot Creator Guard,116.7,220.0,-103.3,3.0
Nikola Jokić,All Around Guard,Movement Shooter,Post Scorer,Wing Shot Creator,112.5,100.0,12.5,3.0
Nikola Jokić,All Around Guard,Movement Shooter,Pure Point Guard,Pure Point Guard,83.3,114.3,-31.0,3.0
Nikola Jokić,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,116.7,116.7,0.0,3.0
Nikola Jokić,All Around Guard,Shot Creator Guard,Stretch Big,Stretch Big,88.90000000000002,125.0,-36.1,3.0
Nikola Jokić,Glue guy,Movement Shooter,Pure Point Guard,Shot Creator Guard,25.0,200.0,-175.0,3.0
Nikola Jokić,Glue guy,Movement Shooter,Stretch Big,Wing Shot Creator,150.0,220.0,-70.0,3.0
Nikola Jokić,Glue guy,Post Scorer,Pure Point Guard,Shot Creator Guard,175.0,75.0,100.0,3.0
Nikola Jokić,Glue guy,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,166.7,40.0,126.7,3.0
Nikola Jokić,Glue guy,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,71.4,137.5,-66.1,3.0
Nikola Jokić,Glue guy,Pure Point Guard,Stretch Big,Stretch Big,150.0,75.0,75.0,3.0
Nikola Jokić,Glue guy,Pure Point Guard,Stretch Big,Wing Shot Creator,100.0,142.9,-42.9,3.0
Nikola Jokić,Glue guy,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,100.0,133.3,-33.3,3.0
Nikola Jokić,Glue guy,Stretch Big,Wing Shot Creator,Wing Shot Creator,100.0,116.7,-16.7,3.0
Nikola Jokić,Movement Shooter,Movement Shooter,Movement Shooter,Pure Point Guard,120.0,150.0,-30.0,3.0
Nikola Jokić,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,80.0,200.0,-120.0,3.0
Nikola Jokić,Movement Shooter,Rim Runner/Protector,Stretch Big,Wing Shot Creator,112.5,25.0,87.5,3.0
Nikola Jokić,Pure Point Guard,Pure Point Guard,Pure Point Guard,Shot Creator Guard,100.0,83.3,16.7,3.0
Nikola Jokić,3&D,All Around Guard,Pure Point Guard,Rim Runner/Protector,75.0,175.0,-100.0,2.0
Nikola Jokić,3&D,Glue guy,Shot Creator Guard,Wing Shot Creator,125.0,100.0,25.0,2.0
Nikola Jokić,All Around Big,All Around Guard,All Around Guard,Movement Shooter,125.0,125.0,0.0,2.0
Nikola Jokić,All Around Big,Glue guy,Glue guy,Stretch Big,0.0,50.0,-50.0,2.0
Nikola Jokić,All Around Big,Movement Shooter,Pure Point Guard,Stretch Big,80.0,40.0,40.0,2.0
Nikola Jokić,Glue guy,Glue guy,Rim Runner/Protector,Wing Shot Creator,166.7,66.7,100.0,2.0
Nikola Jokić,Post Scorer,Pure Point Guard,Pure Point Guard,Stretch Big,100.0,275.0,-175.0,2.0
Nikola Jokić,Pure Point Guard,Pure Point Guard,Pure Point Guard,Wing Shot Creator,175.0,175.0,0.0,2.0
Nikola Jokić,Pure Point Guard,Pure Point Guard,Rim Runner/Protector,Stretch Big,175.0,100.0,75.0,2.0
Nikola Jokić,Pure Point Guard,Rim Runner/Protector,Stretch Big,Wing Shot Creator,20.0,50.0,-30.0,2.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Shot Creator Guard,Wing Shot Creator,117.99701030927834,108.9242268041237,8.995463917525772,970.0
Shai Gilgeous-Alexander,3&D,All Around Big,Shot Creator Guard,Wing Shot Creator,111.27078488372094,112.87572674418605,-1.6007267441860469,688.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Pure Point Guard,Wing Shot Creator,105.1690119760479,112.33233532934132,-7.155089820359282,668.0
Shai Gilgeous-Alexander,Pure Point Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,112.10226586102719,111.50196374622357,0.613897280966767,662.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,117.16866666666667,101.55816666666666,15.549500000000002,600.0
Shai Gilgeous-Alexander,All Around Guard,Rim Runner/Protector,Wing Shot Creator,Wing Shot Creator,109.78554502369668,114.80805687203791,-5.0225118483412325,422.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Movement Shooter,Shot Creator Guard,115.64296116504855,101.43203883495146,14.210922330097086,412.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Movement Shooter,Stretch Big,126.63194444444444,97.32916666666667,29.32861111111111,360.0
Shai Gilgeous-Alexander,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,112.7107462686567,108.59223880597015,4.1185074626865665,335.0
Shai Gilgeous-Alexander,3&D,Pure Point Guard,Shot Creator Guard,Stretch Big,99.3922600619195,116.30588235294118,-16.992260061919506,323.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Shot Creator Guard,Stretch Big,113.93610108303248,122.56462093862817,-8.637906137184116,277.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Movement Shooter,Shot Creator Guard,115.85095785440612,104.33793103448276,11.475095785440613,261.0
Shai Gilgeous-Alexander,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,112.7,103.4,9.3,255.0
Shai Gilgeous-Alexander,Pure Point Guard,Shot Creator Guard,Stretch Big,Stretch Big,104.99702970297031,116.34950495049505,-11.363366336633662,202.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Movement Shooter,Movement Shooter,111.0020618556701,108.02422680412371,2.9804123711340207,194.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Movement Shooter,Stretch Big,121.98723404255318,98.06063829787233,23.886702127659575,188.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,126.98,111.19277777777778,15.787222222222221,180.0
Shai Gilgeous-Alexander,All Around Big,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,127.89999999999999,98.0,29.900000000000002,177.0
Shai Gilgeous-Alexander,Movement Shooter,Shot Creator Guard,Stretch Big,Wing Shot Creator,124.13785310734464,117.7457627118644,6.374576271186441,177.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Movement Shooter,Rim Runner/Protector,119.0,100.80872093023255,18.177325581395348,172.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Movement Shooter,Wing Shot Creator,121.58,106.91696969696969,14.687272727272727,165.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Stretch Big,Wing Shot Creator,98.59871794871795,107.39679487179488,-8.778846153846153,156.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Stretch Big,Wing Shot Creator,104.93809523809523,102.24557823129253,2.6761904761904765,147.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Pure Point Guard,Stretch Big,122.70942028985506,110.6268115942029,12.070289855072463,138.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Shot Creator Guard,Stretch Big,107.01605839416058,109.2036496350365,-2.2248175182481758,137.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Wing Shot Creator,Wing Shot Creator,92.45703703703704,111.24148148148149,-18.828148148148145,135.0
Shai Gilgeous-Alexander,3&D,3&D,All Around Big,Shot Creator Guard,100.52462686567164,100.41940298507463,0.12089552238805962,134.0
Shai Gilgeous-Alexander,3&D,3&D,Rim Runner/Protector,Shot Creator Guard,92.84812030075187,97.43458646616541,-4.587218045112782,133.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Movement Shooter,Movement Shooter,119.26793893129769,108.02671755725191,11.23969465648855,131.0
Shai Gilgeous-Alexander,3&D,Shot Creator Guard,Stretch Big,Wing Shot Creator,109.9664,102.95439999999999,6.990399999999999,125.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Movement Shooter,Movement Shooter,120.94000000000001,95.97333333333334,24.966666666666665,120.0
Shai Gilgeous-Alexander,All Around Guard,All Around Guard,Rim Runner/Protector,Wing Shot Creator,96.40420168067226,110.0983193277311,-13.684873949579831,119.0
Shai Gilgeous-Alexander,All Around Guard,Post Scorer,Wing Shot Creator,Wing Shot Creator,108.08899082568809,104.70275229357799,3.386238532110092,109.0
Shai Gilgeous-Alexander,3&D,3&D,Shot Creator Guard,Stretch Big,97.79252336448599,98.21028037383178,-0.42242990654205637,107.0
Shai Gilgeous-Alexander,3&D,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,95.8,117.2,-21.4,105.0
Shai Gilgeous-Alexander,3&D,All Around Big,Movement Shooter,Shot Creator Guard,103.14081632653063,95.31530612244897,7.812244897959185,98.0
Shai Gilgeous-Alexander,3&D,All Around Guard,Shot Creator Guard,Stretch Big,103.85591397849463,101.35053763440861,2.496774193548386,93.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,All Around Guard,Wing Shot Creator,111.27111111111111,107.6311111111111,3.5488888888888885,90.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Movement Shooter,Wing Shot Creator,126.12380952380951,98.66666666666667,27.510714285714286,84.0
Shai Gilgeous-Alexander,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,116.59999999999998,95.7,20.8,82.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Stretch Big,Stretch Big,121.00886075949369,120.92025316455697,0.06708860759493811,79.0
Shai Gilgeous-Alexander,All Around Big,Glue guy,Pure Point Guard,Wing Shot Creator,117.68181818181819,110.16883116883118,7.538961038961039,77.0
Shai Gilgeous-Alexander,All Around Big,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,91.82857142857144,110.4090909090909,-18.58051948051948,77.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,94.24473684210527,97.11184210526316,-2.8605263157894734,76.0
Shai Gilgeous-Alexander,3&D,All Around Big,Movement Shooter,Movement Shooter,109.86533333333333,105.36,4.512,75.0
Shai Gilgeous-Alexander,3&D,All Around Guard,Movement Shooter,Stretch Big,104.31733333333334,132.524,-28.131999999999994,75.0
Shai Gilgeous-Alexander,All Around Guard,Glue guy,Shot Creator Guard,Stretch Big,99.89827586206896,99.05862068965517,0.7775862068965511,58.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Glue guy,Pure Point Guard,123.12280701754386,99.81228070175439,23.294736842105262,57.0
Shai Gilgeous-Alexander,All Around Big,Movement Shooter,Movement Shooter,Rim Runner/Protector,112.46315789473684,109.11052631578947,3.3666666666666663,57.0
Shai Gilgeous-Alexander,Shot Creator Guard,Stretch Big,Stretch Big,Wing Shot Creator,101.27272727272727,129.7,-28.383636363636363,55.0
Shai Gilgeous-Alexander,3&D,All Around Big,Shot Creator Guard,Shot Creator Guard,118.67777777777776,84.37777777777777,34.38888888888889,54.0
Shai Gilgeous-Alexander,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Stretch Big,98.09999999999998,99.0,-1.0,53.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,115.79591836734694,95.83673469387755,20.012244897959185,49.0
Shai Gilgeous-Alexander,All Around Guard,Glue guy,Rim Runner/Protector,Wing Shot Creator,106.86458333333333,107.81666666666666,-0.9520833333333331,48.0
Shai Gilgeous-Alexander,All Around Guard,Pure Point Guard,Stretch Big,Wing Shot Creator,114.65208333333334,90.98750000000001,23.664583333333336,48.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Pure Point Guard,Stretch Big,137.05625,94.03958333333333,43.03958333333333,48.0
Shai Gilgeous-Alexander,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,109.25833333333333,103.13333333333333,6.183333333333334,48.0
Shai Gilgeous-Alexander,Glue guy,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,105.5,102.70000000000002,2.7,47.0
Shai Gilgeous-Alexander,All Around Big,Glue guy,Pure Point Guard,Pure Point Guard,133.3,113.9,19.4,46.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Glue guy,Wing Shot Creator,91.79772727272727,123.30681818181819,-31.529545454545453,44.0
Shai Gilgeous-Alexander,All Around Big,Pure Point Guard,Shot Creator Guard,Wing Shot Creator,81.45227272727273,102.8159090909091,-21.427272727272726,44.0
Shai Gilgeous-Alexander,All Around Guard,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,123.89772727272727,114.30227272727274,9.588636363636363,44.0
Shai Gilgeous-Alexander,3&D,All Around Guard,Glue guy,Stretch Big,108.8,97.0,11.8,43.0
Shai Gilgeous-Alexander,All Around Guard,Pure Point Guard,Shot Creator Guard,Stretch Big,97.9829268292683,107.49756097560974,-9.51951219512195,41.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Pure Point Guard,Shot Creator Guard,117.39268292682928,99.27804878048781,18.114634146341466,41.0
Shai Gilgeous-Alexander,Pure Point Guard,Pure Point Guard,Shot Creator Guard,Stretch Big,123.75999999999999,98.77,24.99,40.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Movement Shooter,Shot Creator Guard,130.42307692307693,91.04358974358975,39.3948717948718,39.0
Shai Gilgeous-Alexander,All Around Big,Glue guy,Pure Point Guard,Stretch Big,97.24871794871794,110.15384615384616,-13.0,39.0
Shai Gilgeous-Alexander,Pure Point Guard,Pure Point Guard,Stretch Big,Wing Shot Creator,127.02820512820514,99.95641025641027,27.07179487179487,39.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Shot Creator Guard,Wing Shot Creator,124.5222222222222,103.61666666666667,20.991666666666667,36.0
Shai Gilgeous-Alexander,All Around Guard,Movement Shooter,Rim Runner/Protector,Stretch Big,116.40000000000002,103.9,12.5,36.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Movement Shooter,Pure Point Guard,125.91142857142856,111.95428571428572,13.95714285714286,35.0
Shai Gilgeous-Alexander,Shot Creator Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,148.1,86.9,61.2,35.0
Shai Gilgeous-Alexander,3&D,All Around Guard,Pure Point Guard,Rim Runner/Protector,110.17647058823529,131.85294117647058,-21.676470588235293,34.0
Shai Gilgeous-Alexander,3&D,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,109.22941176470589,112.1970588235294,-2.991176470588235,34.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Glue guy,Rim Runner/Protector,89.6,130.9,-41.3,33.0
Shai Gilgeous-Alexander,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,130.1,100.0,30.1,33.0
Shai Gilgeous-Alexander,3&D,Shot Creator Guard,Shot Creator Guard,Stretch Big,137.31875,102.421875,34.896875,32.0
Shai Gilgeous-Alexander,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,108.140625,95.5375,12.603125,32.0
Shai Gilgeous-Alexander,Pure Point Guard,Stretch Big,Stretch Big,Wing Shot Creator,98.4483870967742,98.8967741935484,-0.39677419354838744,31.0
Shai Gilgeous-Alexander,All Around Guard,Shot Creator Guard,Stretch Big,Wing Shot Creator,89.61666666666666,114.2,-24.566666666666666,30.0
Shai Gilgeous-Alexander,Movement Shooter,Movement Shooter,Movement Shooter,Pure Point Guard,153.28666666666666,109.26,44.00666666666667,30.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Pure Point Guard,Rim Runner/Protector,81.23214285714286,105.77142857142857,-24.532142857142855,28.0
Shai Gilgeous-Alexander,All Around Guard,Movement Shooter,Shot Creator Guard,Stretch Big,113.27857142857144,79.25,34.028571428571425,28.0
Shai Gilgeous-Alexander,All Around Guard,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,106.11785714285715,133.57142857142858,-27.5,28.0
Shai Gilgeous-Alexander,3&D,All Around Big,Movement Shooter,Wing Shot Creator,105.96296296296296,120.34814814814816,-14.451851851851849,27.0
Shai Gilgeous-Alexander,Pure Point Guard,Shot Creator Guard,Shot Creator Guard,Stretch Big,119.2074074074074,91.38148148148147,27.82592592592593,27.0
Shai Gilgeous-Alexander,Glue guy,Pure Point Guard,Shot Creator Guard,Stretch Big,124.5076923076923,92.64615384615385,31.861538461538462,26.0
Shai Gilgeous-Alexander,Movement Shooter,Shot Creator Guard,Shot Creator Guard,Stretch Big,123.78461538461539,71.65384615384616,52.130769230769225,26.0
Shai Gilgeous-Alexander,3&D,All Around Big,Movement Shooter,Pure Point Guard,83.3,149.0,-65.6,24.0
Shai Gilgeous-Alexander,3&D,All Around Guard,Glue guy,Movement Shooter,121.59999999999998,145.1,-23.5,24.0
Shai Gilgeous-Alexander,Glue guy,Movement Shooter,Shot Creator Guard,Stretch Big,113.0,103.03333333333335,9.966666666666667,24.0
Shai Gilgeous-Alexander,Movement Shooter,Stretch Big,Stretch Big,Wing Shot Creator,131.1125,93.89583333333333,37.208333333333336,24.0
Shai Gilgeous-Alexander,3&D,3&D,Movement Shooter,Stretch Big,105.82173913043479,142.45652173913044,-36.63478260869565,23.0
Shai Gilgeous-Alexander,3&D,Glue guy,Movement Shooter,Stretch Big,89.52608695652174,107.9391304347826,-18.41304347826087,23.0
Shai Gilgeous-Alexander,All Around Guard,All Around Guard,Wing Shot Creator,Wing Shot Creator,121.7,89.4,32.4,22.0
Shai Gilgeous-Alexander,3&D,Movement Shooter,Pure Point Guard,Stretch Big,80.71904761904761,120.94285714285715,-40.195238095238096,21.0
Shai Gilgeous-Alexander,All Around Big,All Around Big,Glue guy,Pure Point Guard,72.1,123.29999999999998,-51.2,21.0
