PLAYER_ID,SEASON,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
101181,2016-17,0.555,0.0,0.0,0.0,0.0,0.0
101181,2017-18,0.67,0.0,0.0,0.0,0.0,0.0
101181,2018-19,0.659,0.0,0.0,0.0,0.0,0.0
101236,2015-16,0.895,0.0,0.0,0.0,0.0,0.0
200746,2015-16,0.81,0.0,0.0,0.0,0.0,0.0
200746,2016-17,0.784,0.0,0.0,0.0,0.0,0.0
200746,2017-18,0.765,0.0,0.0,0.0,0.0,0.0
200746,2018-19,0.784,0.0,0.0,0.0,0.0,0.0
200746,2019-20,0.779,0.0,0.0,0.0,0.0,0.0
200746,2020-21,0.757,0.0,0.0,0.0,0.0,0.0
200746,2021-22,0.736,0.0,0.0,0.0,0.0,0.0
200751,2015-16,0.661,0.0,0.0,0.0,0.0,0.0
200751,2016-17,0.688,0.0,0.0,0.0,0.0,0.0
200752,2015-16,0.637,0.0,0.0,0.0,0.0,0.0
200752,2016-17,0.627,0.0,0.0,0.0,0.0,0.0
200752,2017-18,0.638,0.0,0.0,0.0,0.0,0.0
200752,2018-19,0.61,0.0,0.0,0.0,0.0,0.0
200752,2019-20,0.606,0.0,0.0,0.0,0.0,0.0
200752,2020-21,0.624,0.0,0.0,0.0,0.0,0.0
200752,2021-22,0.624,0.0,0.0,0.0,0.0,0.0
200752,2022-23,0.633,0.0,0.0,0.0,0.0,0.0
200755,2015-16,0.673,0.0,0.0,0.0,0.0,0.0
200755,2016-17,0.666,0.0,0.0,0.0,0.0,0.0
200755,2017-18,0.655,0.0,0.0,0.0,0.0,0.0
200755,2018-19,0.666,0.0,0.0,0.0,0.0,0.0
200755,2019-20,0.615,0.0,0.0,0.0,0.0,0.0
200755,2020-21,0.571,0.0,0.0,0.0,0.0,0.0
200757,2015-16,0.624,0.0,0.0,0.0,0.0,0.0
200757,2016-17,0.626,0.0,0.0,0.0,0.0,0.0
200757,2017-18,0.691,0.0,0.0,0.0,0.0,0.0
200757,2018-19,0.72,0.0,0.0,0.0,0.0,0.0
200757,2019-20,0.695,0.0,0.0,0.0,0.0,0.0
200765,2015-16,0.567,0.0,0.0,0.0,0.0,0.0
200765,2016-17,0.651,0.0,0.0,0.0,0.0,0.0
200765,2017-18,0.65,0.0,0.0,0.0,0.0,0.0
200765,2018-19,0.6,0.0,0.0,0.0,0.0,0.0
200765,2019-20,0.616,0.0,0.0,0.0,0.0,0.0
200765,2020-21,0.573,0.0,0.0,0.0,0.0,0.0
200765,2021-22,0.599,0.0,0.0,0.0,0.0,0.0
200768,2015-16,0.626,0.0,0.0,0.0,0.0,0.0
200768,2016-17,0.607,0.0,0.0,0.0,0.0,0.0
200768,2017-18,0.69,0.0,0.0,0.0,0.0,0.0
200768,2018-19,0.651,0.0,0.0,0.0,0.0,0.0
200768,2019-20,0.564,0.0,0.0,0.0,0.0,0.0
200768,2020-21,0.611,0.0,0.0,0.0,0.0,0.0
200768,2021-22,0.573,0.0,0.0,0.0,0.0,0.0
200768,2022-23,0.584,0.0,0.0,0.0,0.0,0.0
200768,2023-24,0.552,0.0,0.0,0.0,0.0,0.0
200768,2024-25,0.576,0.0,0.0,0.0,0.0,0.0
200779,2015-16,0.5,0.0,0.0,0.0,0.0,0.0
200779,2016-17,1.0,0.0,0.0,0.0,0.0,0.0
200782,2015-16,0.609,0.0,0.0,0.0,0.0,0.0
200782,2016-17,0.633,0.0,0.0,0.0,0.0,0.0
200782,2017-18,0.662,0.0,0.0,0.0,0.0,0.0
200782,2018-19,0.642,0.0,0.0,0.0,0.0,0.0
200782,2019-20,0.649,0.0,0.0,0.0,0.0,0.0
200782,2020-21,0.637,0.0,0.0,0.0,0.0,0.0
200782,2021-22,0.547,0.0,0.0,0.0,0.0,0.0
200782,2022-23,0.636,0.0,0.0,0.0,0.0,0.0
200782,2023-24,0.646,0.0,0.0,0.0,0.0,0.0
200782,2024-25,0.455,0.0,0.0,0.0,0.0,0.0
200794,2015-16,0.759,0.0,0.0,0.0,0.0,0.0
200794,2016-17,0.682,0.0,0.0,0.0,0.0,0.0
200794,2017-18,0.722,0.0,0.0,0.0,0.0,0.0
200794,2018-19,0.634,0.0,0.0,0.0,0.0,0.0
200794,2019-20,0.626,0.0,0.0,0.0,0.0,0.0
200794,2020-21,0.635,0.0,0.0,0.0,0.0,0.0
200794,2021-22,0.702,0.0,0.0,0.0,0.0,0.0
200826,2015-16,0.559,0.0,0.0,0.0,0.0,0.0
200826,2016-17,0.569,0.0,0.0,0.0,0.0,0.0
200826,2017-18,0.64,0.0,0.0,0.0,0.0,0.0
200826,2018-19,0.631,0.0,0.0,0.0,0.0,0.0
200826,2019-20,0.662,0.0,0.0,0.0,0.0,0.0
201142,2015-16,0.645,0.0,0.0,0.0,0.0,0.0
201142,2016-17,0.662,0.0,0.0,0.0,0.0,0.0
201142,2017-18,0.631,0.0,0.0,0.0,0.0,0.0
201142,2018-19,0.569,0.0,0.0,0.0,0.0,0.0
201142,2020-21,0.62,0.0,0.0,0.0,0.0,0.0
201142,2021-22,0.563,0.0,0.0,0.0,0.0,0.0
201142,2022-23,0.625,0.0,0.0,0.0,0.0,0.0
201142,2023-24,0.614,0.0,0.0,0.0,0.0,0.0
201142,2024-25,0.513,0.0,0.0,0.0,0.0,0.0
201143,2015-16,0.87,0.0,0.0,0.0,0.0,0.0
201143,2016-17,0.758,0.0,0.0,0.0,0.0,0.0
201143,2017-18,0.755,0.0,0.0,0.0,0.0,0.0
201143,2018-19,0.758,0.0,0.0,0.0,0.0,0.0
201143,2019-20,0.742,0.0,0.0,0.0,0.0,0.0
201143,2020-21,0.791,0.0,0.0,0.0,0.0,0.0
201143,2021-22,0.696,0.0,0.0,0.0,0.0,0.0
201143,2022-23,0.689,0.0,0.0,0.0,0.0,0.0
201143,2023-24,0.656,0.0,0.0,0.0,0.0,0.0
201143,2024-25,0.638,0.0,0.0,0.0,0.0,0.0
201144,2015-16,0.565,0.0,0.0,0.0,0.0,0.0
201144,2016-17,0.593,0.0,0.0,0.0,0.0,0.0
201144,2017-18,0.623,0.0,0.0,0.0,0.0,0.0
201144,2018-19,0.583,0.0,0.0,0.0,0.0,0.0
201144,2019-20,0.617,0.0,0.0,0.0,0.0,0.0
201144,2020-21,0.617,0.0,0.0,0.0,0.0,0.0
201144,2021-22,0.629,0.0,0.0,0.0,0.0,0.0
201144,2022-23,0.679,0.0,0.0,0.0,0.0,0.0
201144,2023-24,0.614,0.0,0.0,0.0,0.0,0.0
201144,2024-25,0.602,0.0,0.0,0.0,0.0,0.0
201145,2015-16,0.651,0.0,0.0,0.0,0.0,0.0
201145,2016-17,0.652,0.0,0.0,0.0,0.0,0.0
201145,2017-18,0.654,0.0,0.0,0.0,0.0,0.0
201145,2018-19,0.617,0.0,0.0,0.0,0.0,0.0
201145,2019-20,0.685,0.0,0.0,0.0,0.0,0.0
201145,2020-21,0.639,0.0,0.0,0.0,0.0,0.0
201145,2021-22,0.581,0.0,0.0,0.0,0.0,0.0
201145,2022-23,0.617,0.0,0.0,0.0,0.0,0.0
201145,2023-24,0.615,0.0,0.0,0.0,0.0,0.0
201145,2024-25,0.61,0.0,0.0,0.0,0.0,0.0
201147,2015-16,0.575,0.0,0.0,0.0,0.0,0.0
201147,2016-17,0.569,0.0,0.0,0.0,0.0,0.0
