PLAYER_ID,SEASON,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PTS_PER_PAINT_TOUCH,touches_per_min,time_poss_per_min,front_ct_touches_per_min,paint_touch_share,post_touch_share,elbow_touch_share,DRIVE_FG_PCT,drives_per_min,drive_pts_per_drive,drive_ast_rate,drive_tov_rate,drive_pf_rate,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,dist_miles_per_48min,dist_miles_off_per_48min,dist_miles_def_per_48min,AST_TO_PASS_PCT,passes_per_min,ast_per_pass,secondary_ast_rate,potential_ast_rate,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,catch_fga_per_min,catch_fg3a_per_min,PULL_UP_FG_PCT,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,pullup_fga_per_min
101141,2015-16,1.44,0.51,0.24,0.9,1.67,0.04,0.89,0.09,0.02,0.03,0.36,0.06,0.53,0.04,0.13,0.08,4.18,4.55,3.82,3.402,1.89,1.512,0.03,1.21,0.03,0.0,0.07,0.38,0.38,0.52,0.15,0.11,0.38,0.32,0.45,0.06
203105,2015-16,1.44,0.28,0.27,0.8,1.52,0.04,0.87,0.26,0.09,0.06,1.0,0.01,0.5,0.17,0.0,0.17,4.37,4.83,3.97,3.449,1.725,1.725,0.04,1.09,0.04,0.0,0.07,0.18,0.0,0.18,0.01,0.0,0.25,0.0,0.25,0.01
1626163,2015-16,1.45,0.45,0.18,0.86,2.03,0.05,0.98,0.05,0.03,0.03,0.36,0.13,0.48,0.06,0.08,0.09,4.49,5.02,3.94,3.64,2.047,1.592,0.04,1.62,0.04,0.0,0.07,0.35,0.34,0.51,0.12,0.11,0.36,0.25,0.37,0.02
202066,2015-16,2.37,1.85,0.24,0.52,1.26,0.05,0.82,0.03,0.0,0.01,0.42,0.09,0.29,0.18,0.08,0.05,4.42,4.77,4.11,3.541,1.77,1.77,0.08,0.9,0.08,0.01,0.16,0.36,0.35,0.53,0.13,0.12,0.28,0.28,0.32,0.05
203914,2015-16,2.25,1.62,0.36,0.8,1.05,0.04,0.84,0.05,0.0,0.02,0.41,0.16,0.43,0.12,0.06,0.05,4.25,4.53,3.98,3.439,1.794,1.645,0.1,0.64,0.09,0.01,0.19,0.37,0.37,0.54,0.12,0.11,0.47,0.28,0.5,0.06
201588,2015-16,4.61,4.24,0.17,0.77,2.1,0.16,0.79,0.02,0.01,0.01,0.38,0.15,0.34,0.11,0.07,0.04,4.21,4.54,3.88,3.378,1.83,1.548,0.06,1.67,0.06,0.01,0.15,0.44,0.45,0.65,0.1,0.09,0.34,0.3,0.39,0.1
101123,2015-16,2.02,1.1,0.36,0.71,1.1,0.04,0.82,0.03,0.02,0.02,0.45,0.11,0.64,0.05,0.09,0.07,4.24,4.41,4.06,3.398,1.699,1.487,0.06,0.64,0.06,0.01,0.13,0.36,0.33,0.5,0.17,0.13,0.36,0.29,0.4,0.12
203507,2015-16,3.4,2.35,0.24,0.9,1.95,0.11,1.02,0.06,0.03,0.04,0.47,0.25,0.48,0.1,0.05,0.08,4.15,4.48,3.85,3.263,1.768,1.632,0.09,1.39,0.09,0.01,0.16,0.3,0.26,0.38,0.05,0.03,0.32,0.25,0.33,0.06
203922,2015-16,2.24,1.23,0.26,1.0,1.3,0.05,0.98,0.07,0.0,0.04,0.33,0.11,0.39,0.07,0.04,0.07,4.54,4.81,4.25,3.823,2.124,1.699,0.06,0.88,0.06,0.01,0.14,0.37,0.41,0.52,0.09,0.07,0.28,0.0,0.28,0.06
201609,2015-16,4.91,5.07,0.17,0.66,2.51,0.21,1.0,0.02,0.0,0.01,0.49,0.44,0.33,0.14,0.06,0.03,4.44,4.88,3.98,3.512,2.049,1.61,0.09,1.93,0.09,0.01,0.19,0.36,0.35,0.5,0.07,0.06,0.4,0.27,0.43,0.12
202330,2015-16,3.33,2.51,0.29,0.76,1.87,0.1,1.41,0.02,0.01,0.03,0.44,0.32,0.52,0.08,0.08,0.11,4.26,4.64,3.84,3.448,1.989,1.459,0.08,1.25,0.08,0.01,0.2,0.37,0.37,0.53,0.12,0.1,0.4,0.3,0.44,0.14
202328,2015-16,2.04,0.57,0.34,0.95,1.54,0.05,1.06,0.17,0.18,0.14,0.48,0.05,0.85,0.02,0.04,0.1,3.94,3.99,3.91,3.113,1.638,1.638,0.08,0.98,0.08,0.01,0.15,0.44,0.0,0.44,0.03,0.0,0.23,0.0,0.23,0.01
202349,2015-16,4.59,4.04,0.12,0.29,2.39,0.18,1.02,0.01,0.0,0.01,0.42,0.3,0.33,0.1,0.07,0.04,4.38,4.77,3.99,3.6,1.92,1.68,0.1,1.92,0.1,0.01,0.21,0.24,0.24,0.36,0.12,0.11,0.39,0.27,0.45,0.11
203084,2015-16,1.96,0.98,0.28,0.76,1.37,0.04,0.9,0.06,0.06,0.05,0.45,0.06,0.66,0.03,0.1,0.12,4.44,4.91,4.02,3.573,1.864,1.709,0.06,0.97,0.06,0.01,0.11,0.4,0.38,0.56,0.12,0.1,0.45,0.4,0.46,0.06
202697,2015-16,2.52,1.91,0.21,0.26,1.14,0.05,0.76,0.03,0.0,0.02,0.35,0.1,0.43,0.12,0.08,0.07,4.21,4.34,4.08,3.344,1.77,1.574,0.08,0.83,0.08,0.01,0.17,0.34,0.32,0.49,0.1,0.09,0.31,0.17,0.33,0.07
203477,2015-16,3.15,2.87,0.23,0.61,1.84,0.1,1.19,0.01,0.0,0.0,0.34,0.16,0.4,0.07,0.09,0.06,4.17,4.37,3.96,3.388,1.882,1.506,0.05,1.34,0.05,0.01,0.12,0.37,0.38,0.56,0.16,0.15,0.33,0.33,0.45,0.13
202738,2015-16,4.63,4.48,0.26,0.74,2.62,0.2,1.04,0.01,0.0,0.01,0.42,0.51,0.47,0.1,0.05,0.08,4.24,4.85,3.68,3.429,1.789,1.491,0.1,1.85,0.1,0.01,0.22,0.39,0.4,0.56,0.1,0.09,0.36,0.33,0.44,0.17
202397,2015-16,4.56,4.72,0.15,0.64,2.82,0.21,1.08,0.01,0.0,0.0,0.39,0.53,0.29,0.13,0.06,0.02,4.64,5.19,4.11,3.629,1.979,1.649,0.1,2.19,0.1,0.01,0.21,0.36,0.35,0.53,0.04,0.03,0.34,0.32,0.38,0.17
200826,2015-16,5.06,5.1,0.2,0.56,2.49,0.21,1.03,0.01,0.0,0.01,0.45,0.41,0.49,0.12,0.04,0.04,4.32,4.73,3.9,3.413,1.92,1.493,0.1,1.88,0.1,0.01,0.21,0.44,0.43,0.64,0.07,0.07,0.39,0.35,0.48,0.17
200755,2015-16,1.84,1.16,0.47,0.95,1.24,0.04,1.06,0.01,0.0,0.02,0.47,0.1,0.53,0.07,0.05,0.09,4.49,4.88,4.11,3.6,1.886,1.714,0.07,0.72,0.07,0.03,0.15,0.51,0.5,0.7,0.21,0.16,0.41,0.38,0.46,0.15
2747,2015-16,2.27,1.46,0.34,0.47,1.2,0.05,0.88,0.02,0.0,0.01,0.43,0.09,0.55,0.09,0.02,0.06,4.07,4.22,3.92,3.283,1.72,1.564,0.07,0.77,0.07,0.01,0.13,0.44,0.43,0.64,0.18,0.17,0.34,0.3,0.39,0.12
203960,2015-16,2.22,1.46,0.28,0.83,1.14,0.04,0.86,0.07,0.01,0.03,0.43,0.2,0.48,0.05,0.11,0.1,4.42,4.68,4.17,3.623,1.811,1.811,0.05,0.73,0.05,0.01,0.13,0.23,0.21,0.33,0.06,0.05,0.36,0.33,0.39,0.03
203210,2015-16,1.53,0.47,0.24,0.85,1.68,0.04,0.99,0.13,0.06,0.08,0.24,0.03,0.35,0.02,0.07,0.02,4.26,4.46,4.06,3.373,1.816,1.557,0.04,1.22,0.04,0.0,0.09,0.39,0.36,0.44,0.1,0.03,0.29,0.0,0.29,0.02
201580,2015-16,1.35,0.36,0.33,0.9,1.42,0.03,0.79,0.27,0.02,0.12,0.54,0.04,1.0,0.07,0.0,0.0,4.14,4.32,3.95,3.083,1.761,1.761,0.01,0.91,0.01,0.0,0.04,0.38,0.0,0.38,0.05,0.0,0.25,0.0,0.25,0.01
203953,2015-16,1.87,0.91,0.27,0.9,1.64,0.05,0.88,0.08,0.03,0.05,0.42,0.14,0.57,0.04,0.06,0.09,4.45,4.77,4.15,3.634,1.817,1.666,0.05,1.14,0.05,0.01,0.09,0.36,0.25,0.38,0.07,0.01,0.34,0.0,0.34,0.07
203109,2015-16,1.67,0.75,0.29,1.07,1.54,0.04,1.03,0.04,0.01,0.02,0.43,0.08,0.67,0.07,0.08,0.14,4.17,4.52,3.85,3.342,1.671,1.671,0.05,1.09,0.05,0.01,0.11,0.37,0.35,0.52,0.16,0.13,0.35,0.26,0.39,0.07
2037,2015-16,3.58,3.09,0.34,0.7,1.53,0.09,0.98,0.01,0.0,0.03,0.43,0.19,0.76,0.07,0.06,0.12,3.97,4.21,3.72,3.212,1.606,1.428,0.09,0.93,0.09,0.01,0.2,0.38,0.39,0.56,0.1,0.09,0.37,0.27,0.41,0.24
2749,2015-16,5.2,5.34,0.13,0.17,2.3,0.2,0.87,0.01,0.0,0.01,0.44,0.35,0.22,0.19,0.06,0.01,4.02,4.45,3.58,3.248,1.805,1.444,0.1,1.84,0.1,0.01,0.22,0.29,0.29,0.42,0.08,0.07,0.34,0.31,0.41,0.15
203516,2015-16,2.05,1.35,0.42,0.77,1.16,0.04,0.84,0.08,0.01,0.02,0.33,0.12,0.46,0.07,0.12,0.15,4.34,4.62,4.05,3.544,1.933,1.611,0.09,0.68,0.09,0.04,0.12,0.46,0.46,0.67,0.14,0.13,0.4,0.43,0.55,0.06
201935,2015-16,4.71,3.98,0.34,0.52,2.21,0.17,1.0,0.02,0.02,0.02,0.49,0.38,0.57,0.1,0.09,0.12,3.85,4.14,3.58,3.024,1.638,1.512,0.14,1.36,0.14,0.01,0.29,0.4,0.41,0.6,0.08,0.08,0.38,0.33,0.47,0.23
201949,2015-16,2.37,1.61,0.27,0.79,1.18,0.05,0.9,0.05,0.03,0.02,0.5,0.19,0.56,0.09,0.1,0.1,4.18,4.35,3.99,3.259,1.778,1.481,0.09,0.8,0.09,0.01,0.18,0.32,0.31,0.46,0.07,0.06,0.25,0.2,0.28,0.02
201162,2015-16,1.41,0.48,0.17,0.53,1.79,0.04,0.92,0.03,0.01,0.03,0.45,0.08,0.2,0.21,0.15,0.05,4.35,4.89,3.86,3.521,1.853,1.668,0.06,1.46,0.06,0.01,0.11,0.44,0.42,0.58,0.17,0.11,0.46,0.33,0.47,0.02
1891,2015-16,2.83,2.2,0.21,0.36,1.6,0.08,0.84,0.01,0.0,0.01,0.47,0.13,0.42,0.13,0.05,0.03,4.33,4.68,4.0,3.566,1.92,1.646,0.07,1.21,0.07,0.01,0.14,0.38,0.36,0.54,0.19,0.18,0.34,0.36,0.42,0.05
201574,2015-16,1.52,0.43,0.17,0.76,1.85,0.05,1.04,0.08,0.07,0.07,0.57,0.03,0.81,0.06,0.06,0.31,4.32,4.53,4.07,3.36,1.92,1.44,0.04,1.5,0.04,0.0,0.06,0.42,0.33,0.52,0.06,0.03,0.27,0.0,0.27,0.02
201145,2015-16,2.68,1.49,0.28,0.86,1.52,0.07,1.02,0.05,0.04,0.02,0.42,0.15,0.69,0.06,0.06,0.11,3.99,4.19,3.79,3.234,1.702,1.532,0.06,1.01,0.06,0.01,0.12,0.34,0.34,0.48,0.1,0.08,0.38,0.21,0.4,0.08
201952,2015-16,4.81,4.88,0.22,0.42,2.49,0.2,1.03,0.01,0.0,0.01,0.44,0.53,0.42,0.1,0.07,0.06,4.01,4.43,3.61,3.2,1.684,1.516,0.11,1.82,0.11,0.01,0.24,0.47,0.47,0.69,0.05,0.05,0.36,0.35,0.44,0.15
203924,2015-16,1.85,0.85,0.21,0.71,1.72,0.05,1.09,0.07,0.03,0.05,0.43,0.18,0.56,0.06,0.09,0.13,4.43,4.71,4.15,3.582,1.97,1.612,0.05,1.26,0.05,0.01,0.11,0.26,0.24,0.37,0.07,0.07,0.23,0.2,0.25,0.01
202391,2015-16,4.37,4.17,0.25,0.67,1.78,0.13,1.0,0.02,0.0,0.02,0.45,0.36,0.45,0.1,0.1,0.08,4.31,4.67,3.94,3.468,1.825,1.46,0.1,1.19,0.1,0.01,0.21,0.35,0.35,0.51,0.08,0.08,0.33,0.31,0.37,0.12
201573,2015-16,3.96,3.32,0.21,0.63,1.72,0.11,0.88,0.01,0.0,0.01,0.44,0.18,0.41,0.12,0.07,0.05,4.08,4.33,3.83,3.322,1.661,1.495,0.08,1.32,0.08,0.01,0.17,0.46,0.46,0.67,0.13,0.12,0.37,0.32,0.43,0.08
202710,2015-16,3.85,2.93,0.31,0.82,1.84,0.12,1.23,0.06,0.04,0.02,0.49,0.29,0.54,0.09,0.07,0.1,4.33,4.63,4.03,3.512,1.821,1.561,0.11,1.22,0.11,0.01,0.22,0.34,0.31,0.45,0.08,0.05,0.37,0.32,0.4,0.15
204060,2015-16,2.3,1.16,0.16,0.12,1.67,0.06,1.25,0.01,0.0,0.01,0.52,0.14,0.19,0.12,0.1,0.01,4.18,4.37,3.97,3.451,1.882,1.569,0.06,1.34,0.06,0.01,0.14,0.42,0.42,0.62,0.14,0.13,0.35,0.28,0.43,0.05
2207,2015-16,3.13,2.46,0.24,0.58,1.51,0.08,1.16,0.02,0.06,0.04,0.46,0.17,0.46,0.11,0.07,0.05,4.17,4.53,3.8,3.305,1.868,1.437,0.11,1.07,0.11,0.01,0.21,0.41,0.41,0.6,0.1,0.09,0.41,0.27,0.44,0.11
203530,2015-16,1.73,0.53,0.26,0.94,1.75,0.05,0.98,0.15,0.04,0.08,0.27,0.05,0.37,0.04,0.12,0.04,4.18,4.45,3.91,3.273,1.909,1.636,0.04,1.28,0.04,0.0,0.09,0.39,0.25,0.45,0.11,0.05,0.38,0.0,0.38,0.01
203089,2015-16,1.55,0.36,0.3,0.78,1.36,0.04,0.97,0.3,0.07,0.18,0.44,0.03,0.69,0.0,0.03,0.19,4.11,4.25,3.97,3.429,1.714,1.714,0.06,0.89,0.06,0.01,0.13,0.14,0.0,0.14,0.01,0.0,0.33,0.0,0.33,0.01
203098,2015-16,2.93,2.24,0.28,0.55,1.33,0.06,0.96,0.03,0.0,0.03,0.44,0.1,0.6,0.04,0.08,0.08,4.44,4.73,4.17,3.429,1.714,1.714,0.08,0.87,0.08,0.01,0.21,0.4,0.37,0.51,0.11,0.06,0.39,0.26,0.43,0.12
202322,2015-16,4.99,4.48,0.2,0.6,2.72,0.23,1.01,0.01,0.0,0.01,0.45,0.35,0.34,0.14,0.08,0.05,4.0,4.43,3.61,3.182,1.724,1.459,0.14,1.97,0.14,0.01,0.29,0.37,0.38,0.55,0.07,0.07,0.36,0.31,0.4,0.24
203948,2015-16,1.49,0.35,0.16,0.51,1.49,0.04,0.73,0.1,0.02,0.05,0.19,0.05,0.15,0.11,0.13,0.0,4.37,4.62,4.13,3.323,1.846,1.477,0.03,1.17,0.03,0.0,0.07,0.35,1.0,0.36,0.1,0.0,0.5,0.0,0.5,0.02
202720,2015-16,1.67,0.54,0.24,0.9,1.91,0.05,1.02,0.08,0.03,0.04,0.48,0.12,0.62,0.06,0.09,0.07,4.44,4.83,4.07,3.594,1.797,1.797,0.04,1.41,0.04,0.0,0.09,0.38,0.4,0.49,0.15,0.09,0.42,0.0,0.42,0.04
201973,2015-16,1.5,0.46,0.16,0.6,1.75,0.04,1.0,0.08,0.01,0.02,0.42,0.07,0.58,0.01,0.08,0.08,4.39,4.78,4.02,3.497,1.907,1.589,0.04,1.39,0.04,0.01,0.09,0.4,0.41,0.57,0.11,0.09,0.25,0.5,0.27,0.02
202685,2015-16,1.76,0.37,0.29,0.93,1.7,0.05,0.9,0.19,0.1,0.05,0.55,0.01,1.16,0.0,0.05,0.21,4.06,4.19,3.92,3.151,1.853,1.483,0.02,1.22,0.02,0.0,0.04,0.54,0.0,0.54,0.03,0.0,0.3,0.0,0.3,0.01
203613,2015-16,2.99,2.09,0.27,1.0,1.53,0.08,1.09,0.04,0.0,0.02,0.43,0.27,0.54,0.08,0.08,0.08,4.33,4.62,4.03,3.568,1.946,1.622,0.07,1.06,0.07,0.01,0.14,0.37,0.4,0.55,0.05,0.05,0.41,0.2,0.42,0.04
203903,2015-16,4.33,3.59,0.28,0.6,1.72,0.12,0.88,0.04,0.0,0.02,0.43,0.25,0.58,0.08,0.06,0.07,4.39,4.59,4.18,3.567,1.932,1.635,0.07,1.14,0.07,0.01,0.14,0.35,0.34,0.5,0.1,0.08,0.42,0.36,0.47,0.14
203895,2015-16,4.92,4.49,0.25,1.17,2.04,0.17,0.95,0.02,0.0,0.01,0.43,0.28,0.54,0.07,0.09,0.11,4.08,4.47,3.72,3.236,1.618,1.618,0.09,1.36,0.09,0.02,0.19,0.38,0.46,0.58,0.07,0.06,0.47,0.5,0.55,0.16
101181,2015-16,4.03,3.72,0.11,0.56,2.43,0.16,1.06,0.01,0.0,0.01,0.57,0.13,0.24,0.16,0.06,0.01,4.26,4.67,3.82,3.416,1.879,1.537,0.07,2.08,0.07,0.01,0.16,0.44,0.43,0.62,0.09,0.08,0.44,0.36,0.48,0.1
1626196,2015-16,4.15,3.72,0.18,0.63,1.66,0.12,0.8,0.02,0.0,0.01,0.37,0.17,0.41,0.07,0.06,0.08,4.34,4.53,4.15,3.38,1.803,1.577,0.05,1.31,0.05,0.01,0.12,0.46,0.46,0.66,0.11,0.1,0.41,0.5,0.43,0.05
2746,2015-16,2.06,0.88,0.19,0.5,1.96,0.07,1.16,0.07,0.03,0.06,0.5,0.09,0.49,0.14,0.06,0.08,3.82,4.01,3.64,3.0,1.5,1.5,0.07,1.38,0.07,0.0,0.15,0.28,0.29,0.4,0.16,0.14,0.18,0.17,0.23,0.04
201950,2015-16,4.4,4.21,0.25,0.58,2.39,0.17,1.12,0.01,0.01,0.02,0.5,0.52,0.53,0.12,0.04,0.06,4.44,5.08,3.87,3.574,1.872,1.702,0.13,1.64,0.13,0.01,0.26,0.38,0.35,0.54,0.04,0.04,0.38,0.33,0.45,0.23
203944,2015-16,2.52,1.23,0.2,0.79,1.98,0.08,0.94,0.08,0.04,0.05,0.39,0.15,0.59,0.05,0.07,0.1,4.07,4.32,3.81,3.234,1.872,1.532,0.04,1.46,0.04,0.0,0.1,0.29,0.33,0.33,0.05,0.01,0.25,0.2,0.26,0.05
203200,2015-16,2.29,1.65,0.26,0.76,1.18,0.05,0.81,0.04,0.0,0.02,0.17,0.11,0.29,0.15,0.05,0.09,4.36,4.7,4.04,3.616,1.644,1.644,0.09,0.78,0.09,0.01,0.16,0.39,0.38,0.56,0.12,0.11,0.32,0.19,0.35,0.08
203994,2015-16,1.55,0.44,0.24,0.7,2.03,0.05,1.14,0.19,0.13,0.08,0.67,0.01,0.67,0.17,0.17,0.0,4.14,4.46,3.86,3.368,1.684,1.684,0.05,1.4,0.05,0.0,0.11,0.38,0.0,0.38,0.05,0.01,0.33,0.0,0.33,0.01
1626157,2015-16,1.85,0.49,0.34,1.0,1.68,0.05,1.03,0.13,0.09,0.1,0.52,0.06,0.85,0.05,0.07,0.1,4.05,4.28,3.83,3.3,1.65,1.5,0.06,1.09,0.06,0.01,0.13,0.46,0.34,0.5,0.13,0.03,0.42,0.33,0.44,0.04
202695,2015-16,3.05,2.27,0.4,0.75,1.58,0.08,1.13,0.05,0.07,0.03,0.54,0.23,0.59,0.08,0.04,0.07,4.45,4.77,4.11,3.491,2.036,1.6,0.08,0.96,0.08,0.02,0.16,0.44,0.46,0.62,0.12,0.09,0.46,0.41,0.49,0.18
203482,2015-16,1.65,0.62,0.24,0.81,2.04,0.06,1.23,0.07,0.02,0.04,0.44,0.15,0.56,0.09,0.06,0.07,4.29,4.81,3.81,3.327,1.901,1.663,0.05,1.51,0.05,0.0,0.12,0.4,0.42,0.58,0.15,0.13,0.29,0.33,0.34,0.06
1626162,2015-16,2.21,1.49,0.3,0.95,1.19,0.04,0.69,0.08,0.0,0.01,0.36,0.14,0.51,0.02,0.09,0.08,4.4,4.74,4.1,3.589,1.794,1.794,0.03,0.74,0.03,0.01,0.07,0.34,0.34,0.51,0.1,0.1,0.09,0.11,0.11,0.03
202689,2015-16,5.49,5.51,0.24,0.86,2.48,0.23,0.85,0.01,0.0,0.01,0.45,0.31,0.5,0.08,0.06,0.08,4.19,4.65,3.72,3.371,1.888,1.483,0.08,1.81,0.08,0.02,0.19,0.45,0.44,0.66,0.08,0.08,0.36,0.32,0.42,0.22
202702,2015-16,1.66,0.64,0.31,0.9,1.61,0.04,0.92,0.22,0.04,0.07,0.39,0.03,0.64,0.02,0.04,0.05,4.16,4.39,3.92,3.225,1.708,1.518,0.04,1.1,0.04,0.0,0.09,0.36,0.5,0.37,0.02,0.0,0.29,0.0,0.29,0.02
203145,2015-16,2.26,1.47,0.24,0.82,1.72,0.06,1.1,0.04,0.0,0.01,0.4,0.2,0.46,0.09,0.08,0.06,4.46,4.73,4.22,3.626,1.727,1.727,0.07,1.23,0.07,0.01,0.12,0.38,0.38,0.56,0.12,0.12,0.3,0.3,0.38,0.06
203484,2015-16,2.43,1.83,0.37,1.04,1.06,0.04,0.79,0.04,0.0,0.03,0.41,0.13,0.62,0.07,0.07,0.08,4.2,4.43,3.96,3.401,1.831,1.569,0.08,0.62,0.08,0.01,0.18,0.33,0.32,0.47,0.11,0.1,0.38,0.27,0.42,0.12
201142,2015-16,3.36,2.5,0.44,0.94,1.79,0.1,1.18,0.03,0.04,0.05,0.52,0.23,0.59,0.13,0.06,0.09,3.82,4.19,3.47,3.084,1.609,1.475,0.14,1.02,0.14,0.01,0.28,0.44,0.4,0.59,0.14,0.11,0.46,0.38,0.52,0.23
201567,2015-16,1.76,0.47,0.26,0.66,1.98,0.06,1.2,0.07,0.1,0.03,0.39,0.05,0.63,0.05,0.05,0.19,4.01,4.15,3.86,3.2,1.676,1.524,0.05,1.4,0.05,0.01,0.1,0.38,0.37,0.54,0.2,0.17,0.36,0.3,0.39,0.05
2755,2015-16,2.44,1.36,0.36,0.51,1.3,0.05,1.05,0.03,0.01,0.04,0.35,0.14,0.63,0.07,0.05,0.16,4.13,4.29,3.96,3.377,1.688,1.447,0.07,0.77,0.07,0.02,0.16,0.41,0.42,0.56,0.13,0.1,0.27,0.15,0.29,0.14
203114,2015-16,2.99,2.16,0.32,0.61,1.59,0.08,1.11,0.02,0.04,0.03,0.45,0.17,0.47,0.13,0.07,0.07,4.14,4.42,3.87,3.324,1.729,1.596,0.11,1.03,0.11,0.01,0.21,0.43,0.44,0.6,0.12,0.1,0.41,0.29,0.43,0.16
202691,2015-16,2.17,1.52,0.48,1.04,1.4,0.05,1.1,0.05,0.03,0.04,0.48,0.15,0.61,0.09,0.06,0.08,4.34,4.9,3.85,3.459,1.874,1.586,0.08,0.75,0.08,0.02,0.16,0.43,0.44,0.61,0.26,0.21,0.43,0.36,0.48,0.12
203123,2015-16,2.38,1.43,0.16,0.85,1.43,0.06,0.96,0.03,0.0,0.01,0.14,0.18,0.15,0.09,0.17,0.04,4.44,4.85,4.05,3.398,1.699,1.699,0.05,1.04,0.05,0.02,0.15,0.41,0.39,0.57,0.09,0.08,0.14,0.12,0.18,0.04
2743,2015-16,1.42,0.41,0.22,0.57,1.91,0.05,1.04,0.07,0.01,0.06,0.29,0.08,0.35,0.05,0.06,0.06,4.34,4.8,3.92,3.342,1.823,1.519,0.03,1.44,0.03,0.01,0.06,0.35,0.32,0.45,0.2,0.13,0.54,0.33,0.56,0.03
204001,2015-16,1.59,0.41,0.25,0.75,2.02,0.05,1.33,0.08,0.07,0.07,0.31,0.07,0.57,0.03,0.07,0.11,4.11,4.35,3.86,3.211,1.859,1.521,0.03,1.44,0.03,0.0,0.07,0.39,0.34,0.5,0.18,0.11,0.36,0.23,0.37,0.07
203937,2015-16,2.65,1.67,0.16,0.48,1.7,0.08,1.05,0.03,0.02,0.02,0.5,0.17,0.5,0.12,0.05,0.07,4.3,4.65,3.92,3.3,1.8,1.5,0.07,1.34,0.07,0.01,0.14,0.35,0.35,0.47,0.04,0.02,0.48,0.0,0.48,0.09
2594,2015-16,1.46,0.64,0.28,0.64,1.09,0.03,0.85,0.02,0.0,0.01,0.44,0.02,0.33,0.14,0.04,0.04,4.36,4.75,4.0,3.52,1.76,1.6,0.09,0.77,0.09,0.01,0.14,0.42,0.41,0.59,0.17,0.14,0.46,0.36,0.53,0.07
200768,2015-16,4.49,4.08,0.23,0.43,2.48,0.19,1.18,0.01,0.0,0.01,0.42,0.34,0.43,0.13,0.08,0.07,4.02,4.31,3.7,3.252,1.821,1.431,0.1,1.8,0.1,0.01,0.18,0.44,0.45,0.66,0.1,0.1,0.37,0.32,0.46,0.16
202713,2015-16,1.61,0.75,0.25,0.56,0.94,0.03,0.71,0.09,0.01,0.04,0.33,0.07,0.29,0.08,0.19,0.04,4.51,4.79,4.21,3.667,2.0,1.667,0.04,0.63,0.04,0.0,0.1,0.36,0.32,0.49,0.12,0.1,0.25,0.0,0.25,0.02
202681,2015-16,4.99,4.84,0.26,0.52,2.36,0.2,0.99,0.01,0.0,0.01,0.48,0.38,0.56,0.1,0.06,0.05,4.08,4.37,3.78,3.2,1.829,1.524,0.09,1.63,0.09,0.02,0.17,0.37,0.35,0.52,0.08,0.07,0.43,0.31,0.48,0.23
200746,2015-16,1.79,0.58,0.32,1.04,1.82,0.05,1.23,0.12,0.14,0.06,0.5,0.04,0.71,0.07,0.07,0.08,4.08,4.25,3.9,3.294,1.725,1.569,0.04,1.22,0.04,0.01,0.08,0.44,0.0,0.44,0.15,0.01,0.36,0.0,0.36,0.1
202362,2015-16,3.77,3.21,0.3,0.86,1.41,0.09,0.9,0.04,0.02,0.01,0.47,0.25,0.57,0.07,0.09,0.08,4.01,4.19,3.82,3.136,1.688,1.447,0.11,0.91,0.11,0.01,0.22,0.35,0.37,0.53,0.04,0.04,0.4,0.44,0.43,0.12
204038,2015-16,3.17,2.75,0.16,0.58,1.86,0.1,1.07,0.02,0.0,0.02,0.43,0.07,0.59,0.07,0.04,0.05,4.37,4.66,4.07,3.484,1.935,1.548,0.07,1.47,0.07,0.01,0.15,0.34,0.34,0.48,0.12,0.09,0.29,0.31,0.33,0.08
1626204,2015-16,1.6,0.39,0.16,0.69,1.68,0.04,0.75,0.11,0.01,0.06,0.57,0.03,0.68,0.05,0.1,0.05,4.5,4.8,4.19,3.582,1.91,1.672,0.03,1.36,0.03,0.0,0.07,0.33,0.12,0.34,0.07,0.0,0.35,0.0,0.35,0.02
2544,2015-16,4.11,3.06,0.32,0.88,2.19,0.15,1.29,0.06,0.06,0.04,0.5,0.31,0.58,0.08,0.06,0.08,3.9,4.07,3.72,3.101,1.618,1.483,0.13,1.42,0.13,0.02,0.27,0.36,0.33,0.49,0.05,0.04,0.35,0.3,0.4,0.16
2571,2015-16,2.32,1.8,0.27,0.68,1.48,0.06,1.14,0.03,0.0,0.04,0.41,0.16,0.46,0.09,0.04,0.06,4.36,4.88,3.88,3.623,1.811,1.509,0.07,1.03,0.07,0.02,0.16,0.4,0.38,0.55,0.11,0.09,0.34,0.2,0.36,0.06
101150,2015-16,3.69,2.98,0.36,0.71,1.48,0.09,0.9,0.01,0.0,0.01,0.44,0.23,0.49,0.1,0.06,0.1,3.92,4.19,3.64,3.2,1.684,1.347,0.1,0.92,0.1,0.01,0.21,0.38,0.37,0.55,0.08,0.08,0.38,0.32,0.46,0.17
201601,2015-16,1.51,0.56,0.2,0.52,0.88,0.02,0.54,0.13,0.01,0.04,0.36,0.05,0.31,0.02,0.09,0.05,4.26,4.44,4.08,3.388,1.694,1.694,0.04,0.65,0.04,0.01,0.09,0.34,0.32,0.44,0.05,0.03,0.22,0.0,0.22,0.01
