GROUP_SET,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,TEAM_ID,SEASON
Lineups,203999-1627750-1631124-1631212-1641816,N. Jokić - J. Murray - J. Strawther - P. Watson - H. Tyson,3,3,0,1.0,12.0,130.6,136.7,128.8,124.1,1.8,12.5,0.714,5.0,21.7,0.462,0.727,0.583,0.067,0.635,0.674,123.4,122.63,102.19,30,0.612,101,60,1,1,72,68,423,123,132,9,103,84,164,113,318,95,84,80,120,34640,1610612743,2024-25
Lineups,201566-203999-1631128-1631212-1641816,R. Westbrook - N. Jokić - C. Braun - P. Watson - H. Tyson,6,3,3,0.5,10.0,52.4,50.0,101.0,104.2,-48.5,-54.2,1.0,2.5,16.1,0.133,0.846,0.464,0.083,0.25,0.287,116.7,117.55,97.96,24,0.2,45,60,484,310,80,284,366,464,1,54,198,227,103,238,324,279,285,96,269,29400,1610612743,2024-25
Lineups,201566-203999-1629008-1631124-1641816,R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - H. Tyson,6,4,2,0.667,9.0,139.1,134.8,116.3,109.1,22.9,25.7,0.667,3.0,19.4,0.25,0.75,0.55,0.087,0.656,0.728,110.0,115.28,96.07,23,0.677,45,41,435,261,85,73,373,100,150,34,151,178,147,140,327,84,59,113,94,28105,1610612743,2024-25
Lineups,201566-203999-1631124-1631128-1641816,R. Westbrook - N. Jokić - J. Strawther - C. Braun - H. Tyson,3,3,0,1.0,8.0,123.9,122.2,124.5,130.0,-0.6,-7.8,0.875,1.4,25.9,0.5,0.7,0.643,0.278,0.75,0.799,115.2,113.29,94.41,18,0.524,101,60,1,1,101,115,441,390,81,124,50,52,180,87,497,43,43,127,163,24150,1610612743,2024-25
Lineups,201566-203999-1631124-1631212-1641816,R. Westbrook - N. Jokić - J. Strawther - P. Watson - H. Tyson,8,6,2,0.75,8.0,103.5,105.3,119.3,110.0,-15.8,-4.7,0.667,1.2,20.0,0.625,0.875,0.75,0.263,0.529,0.546,109.7,113.34,94.45,19,0.44,33,22,435,245,97,162,379,384,150,135,123,43,94,38,490,160,186,126,197,24775,1610612743,2024-25
Lineups,203932-203999-1629008-1631128-1641816,A. Gordon - N. Jokić - M. Porter Jr. - C. Braun - H. Tyson,1,1,0,1.0,6.0,122.0,150.0,101.7,107.7,20.2,42.3,0.667,4.0,19.0,0.625,0.875,0.75,0.083,0.5,0.571,105.6,92.54,77.12,12,0.68,230,164,1,1,120,37,371,61,150,17,156,43,94,38,324,170,163,318,92,19450,1610612743,2024-25
Lineups,203999-1629618-1631124-1631128-1641816,N. Jokić - J. Pickett - J. Strawther - C. Braun - H. Tyson,4,3,1,0.75,6.0,107.1,100.0,204.5,200.0,-97.3,-100.0,0.5,1.0,8.3,0.714,1.0,0.765,0.167,0.265,0.313,82.6,86.52,72.1,12,0.103,76,60,239,245,121,170,509,493,204,142,251,29,1,37,418,277,281,331,285,19140,1610612743,2024-25
Lineups,203999-1631124-1631128-1631212-1641816,N. Jokić - J. Strawther - C. Braun - P. Watson - H. Tyson,4,3,1,0.75,6.0,134.5,113.3,92.3,92.9,42.2,20.5,0.8,2.0,19.0,0.4,0.625,0.538,0.133,0.55,0.672,110.2,119.59,99.66,15,0.769,76,60,239,245,130,142,313,115,97,70,156,98,229,147,378,149,86,88,71,17460,1610612743,2024-25
Lineups,201566-203999-1629008-1631124-1641725,R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - T. Alexander,2,1,1,0.5,5.0,146.0,170.0,77.8,70.0,68.3,100.0,0.6,1.5,20.0,0.667,0.75,0.714,0.2,0.688,0.799,108.5,105.15,87.62,10,1.167,145,164,239,310,150,24,269,17,179,112,123,30,147,51,444,61,44,195,26,13695,1610612743,2024-25
Lineups,203484-203932-203999-1629008-1631221,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - C. Gillespie,8,4,4,0.5,53.0,129.2,131.1,101.1,99.1,28.2,32.0,0.717,5.43,24.1,0.333,0.741,0.537,0.068,0.581,0.6,96.0,96.29,80.24,103,0.641,38,49,479,337,11,81,304,82,122,8,83,99,153,122,324,116,128,239,93,157770,1610612743,2023-24
Lineups,203484-203932-203999-1629008-1629618,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - J. Pickett,3,1,2,0.333,15.0,115.8,118.5,132.6,132.0,-16.9,-13.5,0.727,2.67,19.5,0.4,0.571,0.483,0.111,0.5,0.559,84.4,83.57,69.64,27,0.489,101,169,412,403,47,111,425,380,120,50,134,79,213,189,359,144,146,313,159,44800,1610612743,2023-24
Lineups,203484-203999-1631128-1631212-1631221,K. Caldwell-Pope - N. Jokic - C. Braun - P. Watson - C. Gillespie,5,3,2,0.6,12.0,124.2,119.2,103.3,96.2,20.9,23.1,0.818,3.0,25.0,0.111,0.833,0.524,0.115,0.632,0.675,100.7,106.51,88.76,26,0.615,60,62,412,319,53,107,299,100,88,32,63,191,105,127,365,97,89,134,107,35150,1610612743,2023-24
Lineups,203200-203932-203999-1629008-1631221,J. Holiday - A. Gordon - N. Jokic - M. Porter Jr. - C. Gillespie,2,0,2,0.0,8.0,50.0,47.4,92.8,89.5,-42.8,-42.1,1.0,0.57,16.7,0.125,0.667,0.412,0.368,0.375,0.375,106.7,111.67,93.06,19,0.234,142,414,412,414,76,266,288,420,1,153,156,188,182,228,486,224,241,102,241,24500,1610612743,2023-24
Lineups,203200-203999-1631128-1631212-1631221,J. Holiday - N. Jokic - C. Braun - P. Watson - C. Gillespie,3,0,3,0.0,8.0,63.5,55.6,107.0,100.0,-43.5,-44.4,1.0,3.0,14.3,0.0,0.8,0.381,0.056,0.308,0.339,95.1,104.94,87.45,18,0.245,101,414,460,414,72,257,305,424,1,32,190,195,116,241,318,246,247,153,238,25385,1610612743,2023-24
Lineups,203484-203999-1629008-1631128-1631221,K. Caldwell-Pope - N. Jokic - M. Porter Jr. - C. Braun - C. Gillespie,1,1,0,1.0,8.0,90.0,94.4,109.9,111.1,-19.8,-16.7,0.667,0.5,17.4,0.25,0.556,0.462,0.444,0.75,0.781,107.7,104.52,87.1,18,0.426,237,169,1,1,75,191,365,385,136,154,149,144,216,204,490,49,54,160,186,24800,1610612743,2023-24
Lineups,203999-1629008-1631128-1631212-1631221,N. Jokic - M. Porter Jr. - C. Braun - P. Watson - C. Gillespie,5,2,3,0.4,8.0,73.0,63.2,111.9,105.0,-38.9,-41.8,0.5,1.5,12.5,0.2,0.778,0.474,0.105,0.375,0.365,101.3,112.25,93.54,19,0.25,60,95,460,397,73,250,352,419,180,98,205,161,128,195,353,224,244,98,232,25015,1610612743,2023-24
Lineups,203200-203932-203999-1631128-1631221,J. Holiday - A. Gordon - N. Jokic - C. Braun - C. Gillespie,2,0,2,0.0,7.0,121.1,111.1,67.1,70.6,54.0,40.5,0.6,3.0,12.5,0.3,0.8,0.55,0.056,0.4,0.54,113.6,115.6,96.33,18,0.778,142,414,412,414,87,134,250,66,162,32,205,134,116,111,318,213,153,83,59,21800,1610612743,2023-24
Lineups,203484-203999-1629008-1631212-1631221,K. Caldwell-Pope - N. Jokic - M. Porter Jr. - P. Watson - C. Gillespie,5,3,2,0.6,7.0,100.0,92.3,130.8,120.0,-30.8,-27.7,0.8,1.33,22.2,0.2,1.0,0.6,0.231,0.6,0.6,89.8,97.63,81.36,13,0.292,60,62,412,319,92,198,389,404,91,107,92,161,1,79,451,106,129,230,224,20650,1610612743,2023-24
Lineups,203200-203999-1631124-1631212-1631221,J. Holiday - N. Jokic - J. Strawther - P. Watson - C. Gillespie,2,2,0,1.0,6.0,100.0,100.0,104.5,118.2,-4.5,-18.2,0.8,0.0,21.1,0.444,0.2,0.357,0.0,0.393,0.393,100.6,94.45,78.71,11,0.404,142,95,1,1,107,158,386,389,91,164,107,72,261,252,1,221,236,252,196,16770,1610612743,2023-24
Lineups,203484-203932-203999-1629618-1631128,K. Caldwell-Pope - A. Gordon - N. Jokic - J. Pickett - C. Braun,4,2,2,0.5,6.0,163.0,150.0,83.3,71.4,79.7,78.6,1.0,2.67,36.4,0.0,0.889,0.727,0.214,1.056,1.063,95.0,106.95,89.12,14,0.855,78,95,412,337,98,43,251,34,1,50,19,195,97,36,443,16,18,129,46,18850,1610612743,2023-24
Lineups,203999-1631124-1631128-1631212-1631221,N. Jokic - J. Strawther - C. Braun - P. Watson - C. Gillespie,3,2,1,0.667,5.0,144.4,130.0,150.2,141.7,-5.7,-11.7,0.5,0.0,21.4,0.2,0.8,0.5,0.0,0.65,0.65,99.5,107.72,89.77,10,0.406,101,95,250,291,119,82,436,376,180,164,101,161,116,134,1,92,102,124,195,14705,1610612743,2023-24
Lineups,202704-203484-203999-1630192-1631128,R. Jackson - K. Caldwell-Pope - N. Jokic - Z. Nnaji - C. Braun,4,2,2,0.5,5.0,40.0,40.0,104.5,130.0,-64.5,-90.0,0.5,0.0,7.1,0.333,0.429,0.375,0.0,0.182,0.182,109.5,97.63,81.36,10,-0.083,78,95,412,337,118,267,421,457,180,164,231,99,250,243,1,262,275,231,478,14750,1610612743,2023-24
Lineups,200794-203115-203999-1627750-1629626,P. Millsap - W. Barton - N. Jokic - J. Murray - B. Bol,2,1,1,0.5,25.0,124.9,119.6,119.2,119.6,5.7,0.0,0.714,2.5,25.6,0.111,0.75,0.447,0.143,0.7,0.703,103.9,105.97,88.3,56,0.527,136,170,354,434,23,159,526,214,134,56,64,230,226,294,526,82,110,241,218,76100,1610612743,2020-21
Lineups,203085-203999-1628427-1629008-1630210,A. Rivers - N. Jokic - V. Cancar - M. Porter Jr. - M. Howard,1,1,0,1.0,22.0,116.5,118.2,101.4,95.6,15.1,22.6,0.714,2.14,23.4,0.278,0.833,0.595,0.159,0.59,0.624,96.3,98.51,82.09,44,0.589,238,170,1,1,33,162,414,160,134,69,88,165,181,138,550,157,167,335,181,65050,1610612743,2020-21
Lineups,203115-203999-1627750-1628420-1628427,W. Barton - N. Jokic - J. Murray - M. Morris - V. Cancar,3,2,1,0.667,7.0,122.5,121.4,105.1,100.0,17.4,21.4,0.571,2.0,18.2,0.571,0.75,0.667,0.143,0.536,0.571,99.2,102.08,85.06,14,0.611,84,90,354,386,112,145,422,162,215,71,183,44,226,76,526,198,219,287,161,19750,1610612743,2020-21
Lineups,203999-1627750-1628408-1628427-1630192,N. Jokic - J. Murray - P. Dozier - V. Cancar - Z. Nnaji,3,3,0,1.0,6.0,151.3,153.3,153.4,154.5,-2.1,-1.2,0.333,1.5,14.3,0.8,0.5,0.714,0.133,0.643,0.71,103.7,102.58,85.48,15,0.597,84,55,1,1,119,56,621,485,298,123,256,24,319,70,512,120,108,279,173,18250,1610612743,2020-21
Lineups,203115-203999-1628420-1628427-1629008,W. Barton - N. Jokic - M. Morris - V. Cancar - M. Porter Jr.,3,2,1,0.667,6.0,53.8,53.8,134.5,121.4,-80.6,-67.6,1.0,1.5,15.8,0.3,0.667,0.474,0.154,0.269,0.269,96.7,101.78,84.82,13,0.095,84,90,354,386,114,365,532,603,1,123,238,150,269,277,543,353,371,290,364,19100,1610612743,2020-21
Lineups,203115-203210-203999-1630181-1630210,W. Barton - J. Green - N. Jokic - R. Hampton - M. Howard,1,0,1,0.0,5.0,102.5,90.9,101.2,100.0,1.2,-9.1,1.0,0.0,18.8,0.286,0.8,0.5,0.0,0.3,0.425,102.3,109.37,91.14,11,0.45,238,508,354,508,157,285,422,502,1,233,174,155,195,196,1,346,324,207,260,13825,1610612743,2020-21
Lineups,203914-203999-1627750-1628408-1628427,G. Harris - N. Jokic - J. Murray - P. Dozier - V. Cancar,1,1,0,1.0,5.0,152.3,133.3,154.0,162.5,-1.7,-29.2,0.4,2.0,16.7,0.5,1.0,0.833,0.111,0.714,0.761,86.5,90.07,75.06,9,0.51,229,149,1,1,125,76,510,434,230,56,181,39,1,32,404,69,67,344,179,13590,1610612743,2019-20
Lineups,203999-1626168-1627736-1628420-1629164,N. Jokic - T. Lyles - M. Beasley - M. Morris - B. Goodwin,1,1,0,1.0,5.0,124.5,130.0,87.0,88.9,37.6,41.1,1.0,5.0,29.4,0.4,0.5,0.455,0.1,0.6,0.623,100.3,96.99,80.82,10,0.848,223,180,1,1,133,60,242,68,1,7,28,72,229,209,297,89,99,284,57,14105,1610612743,2018-19
Lineups,202702-203115-203999-1626144-1627736,K. Faried - W. Barton - N. Jokic - E. Mudiay - M. Beasley,8,4,4,0.5,40.0,104.2,106.0,91.3,92.4,12.9,13.5,0.613,1.19,15.8,0.405,0.833,0.619,0.19,0.479,0.54,98.6,97.15,80.96,84,0.645,32,38,562,322,12,167,345,138,180,123,197,93,117,93,484,219,200,312,116,120800,1610612743,2017-18
Lineups,203115-203999-1626168-1627736-1628470,W. Barton - N. Jokic - T. Lyles - M. Beasley - T. Craig,5,4,1,0.8,18.0,120.3,115.9,82.1,82.5,38.2,33.4,0.684,3.25,20.6,0.333,0.857,0.615,0.091,0.583,0.631,112.3,114.23,95.19,44,0.74,55,38,243,243,43,136,307,90,140,21,103,123,109,95,378,121,121,124,88,52945,1610612743,2017-18
Lineups,201589-203115-203914-203999-1627750,D. Arthur - W. Barton - G. Harris - N. Jokic - J. Murray,1,0,1,0.0,15.0,121.1,121.9,116.1,116.1,5.0,5.7,0.786,2.2,24.4,0.167,0.6,0.364,0.156,0.654,0.691,101.2,100.91,84.09,32,0.519,262,435,243,435,53,115,449,161,103,50,76,222,246,286,452,96,95,260,179,44950,1610612743,2017-18
Lineups,201163-203115-203999-1626168-1627736,W. Chandler - W. Barton - N. Jokic - T. Lyles - M. Beasley,6,2,4,0.333,12.0,125.4,133.3,115.1,116.0,10.4,17.3,0.636,0.0,21.2,0.357,0.625,0.5,0.0,0.5,0.532,96.0,92.9,77.42,21,0.534,44,83,562,417,65,82,448,121,168,207,100,119,240,173,1,174,205,352,163,35650,1610612743,2017-18
Lineups,2210-203115-203914-203999-1626168,R. Jefferson - W. Barton - G. Harris - N. Jokic - T. Lyles,1,0,1,0.0,7.0,133.2,130.8,150.3,146.2,-17.1,-15.4,1.0,0.0,25.0,0.25,1.0,0.455,0.0,0.538,0.576,89.7,91.83,76.53,13,0.417,262,435,243,435,109,90,513,441,1,207,47,176,1,238,1,157,163,358,239,20385,1610612743,2017-18
Lineups,201163-203914-203999-1627736-1627750,W. Chandler - G. Harris - N. Jokic - M. Beasley - J. Murray,2,0,2,0.0,6.0,45.5,50.0,108.3,109.1,-62.8,-59.1,1.0,0.67,12.5,0.444,0.833,0.6,0.3,0.227,0.227,95.2,90.54,75.45,10,-0.133,157,435,481,435,128,326,422,512,1,176,243,81,117,99,558,319,343,366,561,16700,1610612743,2017-18
Lineups,201163-202702-203999-1626144-1627736,W. Chandler - K. Faried - N. Jokic - E. Mudiay - M. Beasley,1,1,0,1.0,6.0,85.4,78.6,22.5,23.1,62.9,55.5,0.6,1.5,15.0,0.333,0.818,0.6,0.143,0.385,0.396,112.0,115.37,96.14,14,1.474,262,179,1,1,126,266,232,61,183,92,210,123,129,99,436,263,290,117,16,16850,1610612743,2017-18
Lineups,201163-203115-203914-203999-1627736,W. Chandler - W. Barton - G. Harris - N. Jokic - M. Beasley,5,2,3,0.4,5.0,33.8,25.0,174.4,150.0,-140.6,-125.0,1.0,0.33,7.1,0.167,0.6,0.364,0.25,0.167,0.218,102.1,127.57,106.31,12,-0.189,55,83,543,411,161,348,515,560,1,198,289,222,246,286,530,325,345,75,565,13545,1610612743,2017-18
Lineups,201163-203115-203999-1626144-1627736,W. Chandler - W. Barton - N. Jokic - E. Mudiay - M. Beasley,2,2,0,1.0,5.0,101.2,90.9,42.1,41.7,59.1,49.2,0.667,0.0,15.4,0.0,0.8,0.5,0.0,0.444,0.506,102.1,107.88,89.9,11,1.182,157,83,1,1,144,240,241,73,145,207,203,244,134,173,1,240,228,180,29,15350,1610612743,2017-18
Lineups,203486-203999-1627736-1627750-1627823,M. Plumlee - N. Jokic - M. Beasley - J. Murray - J. Hernangomez,1,1,0,1.0,17.0,98.4,102.6,82.8,82.1,15.6,20.5,0.563,1.29,17.6,,,,0.179,0.547,0.577,114.8,112.92,94.1,39,0.61,269,150,1,1,60,207,259,133,218,137,173,68,53,29,453,166,179,133,146,49735,1610612743,2016-17
Lineups,2749-201163-202087-203999-1627750,J. Nelson - W. Chandler - A. Gee - N. Jokic - J. Murray,2,1,1,0.5,12.0,105.3,103.8,148.4,140.7,-43.1,-36.9,0.6,1.5,18.2,,,,0.154,0.575,0.596,100.4,103.89,86.58,26,0.252,170,150,175,240,84,198,505,465,195,112,160,68,53,29,416,151,168,235,324,36730,1610612743,2016-17
Lineups,2749-201589-202087-203999-1627750,J. Nelson - D. Arthur - A. Gee - N. Jokic - J. Murray,2,1,1,0.5,9.0,113.4,111.1,88.6,90.0,24.8,21.1,1.0,6.0,24.0,0.111,0.9,0.526,0.056,0.536,0.601,103.9,104.03,86.69,18,0.69,170,150,175,240,117,174,286,132,1,5,85,67,2,14,307,171,165,233,108,26300,1610612743,2016-17
Lineups,202087-203999-1627736-1627750-1627823,A. Gee - N. Jokic - M. Beasley - J. Murray - J. Hernangomez,1,0,1,0.0,8.0,79.4,77.8,62.8,61.1,16.6,16.7,0.8,1.33,16.7,,0.889,,0.167,0.357,0.421,112.3,114.94,95.79,18,0.913,269,382,175,382,134,310,212,141,98,131,183,68,4,29,435,308,320,112,62,22550,1610612743,2016-17
Lineups,2034-201589-203999-1627736-1627750,M. Miller - D. Arthur - N. Jokic - M. Beasley - J. Murray,1,1,0,1.0,7.0,116.9,123.5,80.8,82.4,36.1,41.2,0.571,2.0,16.7,,,,0.118,0.536,0.585,120.7,116.29,96.91,17,0.807,269,150,1,1,139,125,260,88,211,68,183,68,53,29,365,171,174,103,70,21050,1610612743,2016-17
Lineups,202702-203999-1627736-1627750-1627823,K. Faried - N. Jokic - M. Beasley - J. Murray - J. Hernangomez,1,0,1,0.0,6.0,123.0,131.3,75.2,81.3,47.7,50.0,0.333,1.0,10.5,,,,0.125,0.708,0.696,138.6,129.08,107.56,16,0.882,269,382,175,382,156,95,256,72,291,154,293,68,53,29,369,80,101,63,64,17850,1610612743,2016-17
Lineups,2034-2749-203999-1627750-1627823,M. Miller - J. Nelson - N. Jokic - J. Murray - J. Hernangomez,1,0,1,0.0,6.0,100.0,118.2,106.0,109.1,-6.0,9.1,1.0,2.5,23.8,,,,0.182,0.464,0.464,95.7,86.56,72.13,11,0.531,269,382,175,382,154,151,391,174,1,45,89,68,53,29,454,255,297,424,188,18300,1610612743,2016-17
Lineups,2034-201589-203999-1627750-1627823,M. Miller - D. Arthur - N. Jokic - J. Murray - J. Hernangomez,1,1,0,1.0,5.0,51.0,46.2,141.7,130.8,-90.6,-84.6,0.0,0.0,0.0,,,,0.0,0.1,0.255,107.9,118.11,98.42,13,0.0,269,150,1,1,168,367,470,537,321,239,321,68,53,29,1,361,364,97,370,15850,1610612743,2016-17
Lineups,2034-200751-203115-203123-203999,M. Miller - R. Foye - W. Barton - K. Papanikolaou - N. Jokic,4,2,2,0.5,23.0,120.5,125.0,110.8,107.0,9.7,18.0,0.545,3.0,18.5,0.435,,,0.091,0.58,0.59,92.9,92.73,77.28,44,0.5,78,55,381,167,33,87,356,137,201,25,149,9,63,29,303,117,144,359,190,67550,1610612743,2015-16
Lineups,2034-203914-203994-203999-1626144,M. Miller - G. Harris - J. Nurkic - N. Jokic - E. Mudiay,1,0,1,0.0,18.0,95.7,95.1,116.2,117.1,-20.5,-22.0,0.765,1.44,22.0,0.316,,,0.22,0.529,0.53,107.7,107.64,89.7,41,0.47,291,332,123,332,42,233,393,387,110,99,93,30,63,29,463,152,192,171,209,54850,1610612743,2015-16
Lineups,2034-200751-201589-203115-203999,M. Miller - R. Foye - D. Arthur - W. Barton - N. Jokic,3,0,3,0.0,16.0,82.7,87.9,103.3,100.0,-20.6,-12.1,0.455,0.83,11.4,,,,0.182,0.383,0.438,99.0,97.55,81.29,33,0.333,114,332,462,332,48,252,292,354,270,189,265,57,63,29,415,275,291,306,265,49450,1610612743,2015-16
Lineups,2034-2749-201589-203115-203999,M. Miller - J. Nelson - D. Arthur - W. Barton - N. Jokic,2,0,2,0.0,13.0,74.5,75.0,44.1,46.2,30.4,28.8,0.625,1.67,12.8,,,,0.107,0.333,0.36,103.1,100.47,83.72,28,1.111,175,332,381,332,70,297,166,112,165,85,249,57,63,29,316,287,322,265,40,38700,1610612743,2015-16
Lineups,2034-2749-203115-203914-203999,M. Miller - J. Nelson - W. Barton - G. Harris - N. Jokic,3,2,1,0.667,8.0,114.2,120.0,98.8,106.3,15.4,13.8,0.167,0.5,5.0,0.5,,,0.133,0.5,0.571,99.7,93.78,78.15,15,0.58,114,55,123,132,111,102,351,149,306,205,308,5,63,29,340,157,165,347,157,23800,1610612743,2015-16
Lineups,2034-203914-203999-1626144-1626253,M. Miller - G. Harris - N. Jokic - E. Mudiay - A. Toupane,2,1,1,0.5,7.0,97.9,100.0,136.9,118.8,-39.0,-18.8,0.4,1.0,11.1,,,,0.133,0.462,0.524,107.0,113.59,94.66,15,0.342,175,134,123,167,133,163,400,377,275,125,266,57,63,29,340,232,197,121,264,19650,1610612743,2015-16
Lineups,2034-2749-203115-203999-1626144,M. Miller - J. Nelson - W. Barton - N. Jokic - E. Mudiay,2,2,0,1.0,7.0,133.9,138.5,83.3,76.9,50.6,61.5,1.0,0.0,35.0,,,,0.0,0.654,0.67,93.5,95.51,79.59,13,0.732,175,55,1,1,135,67,224,62,1,228,16,57,63,29,1,85,96,332,106,19600,1610612743,2015-16
Lineups,2034-200751-203115-203914-203999,M. Miller - R. Foye - W. Barton - G. Harris - N. Jokic,2,1,1,0.5,7.0,101.7,100.0,115.3,114.3,-13.5,-14.3,0.5,2.0,11.1,,,,0.071,0.385,0.474,97.3,98.58,82.15,14,0.356,175,134,123,167,129,163,382,359,211,53,266,57,63,29,282,274,268,288,261,20450,1610612743,2015-16
Lineups,2034-200751-203115-203930-203999,M. Miller - R. Foye - W. Barton - S. Kilpatrick - N. Jokic,3,1,2,0.333,7.0,93.7,94.1,74.5,68.8,19.2,25.4,0.4,2.0,9.5,0.3,,,0.059,0.333,0.442,104.7,108.49,90.41,17,0.727,114,134,381,278,123,237,210,118,275,53,283,34,63,29,275,287,289,162,107,21900,1610612743,2015-16
Lineups,2034-2749-201568-203115-203999,M. Miller - J. Nelson - D. Gallinari - W. Barton - N. Jokic,2,1,1,0.5,6.0,78.8,58.3,101.1,100.0,-22.3,-41.7,0.5,1.0,6.7,,,,0.083,0.278,0.354,82.5,96.08,80.07,12,0.242,175,134,123,167,148,342,292,426,211,125,297,57,63,29,295,318,325,321,307,17235,1610612743,2015-16
Lineups,201939-1626172-1627741-1628995-1630611,S. Curry - K. Looney - B. Hield - K. Knox II - G. Santos,1,1,0,1.0,7.0,114.3,106.7,124.2,114.3,-9.9,-7.6,0.429,0.0,15.0,0.25,0.571,0.4,0.0,0.533,0.533,96.3,103.88,86.57,15,0.446,420,238,1,1,148,307,789,785,460,345,372,335,446,489,1,281,334,400,381,20100,1610612744,2024-25
Lineups,201939-1626172-1627741-1630311-1630611,S. Curry - K. Looney - B. Hield - P. Spencer - G. Santos,3,3,0,1.0,6.0,160.6,161.5,100.9,107.7,59.7,53.8,0.833,2.5,26.3,0.5,0.25,0.3,0.154,1.0,0.948,106.1,102.3,85.25,13,0.86,140,64,1,1,158,82,761,132,216,91,120,117,545,565,824,33,64,438,128,18300,1610612744,2024-25
Lineups,201939-203110-1630228-1630611-1641764,S. Curry - D. Green - J. Kuminga - G. Santos - B. Podziemski,1,1,0,1.0,5.0,166.7,154.5,156.9,160.0,9.8,-5.5,0.5,3.0,20.0,0.5,0.667,0.625,0.091,0.75,0.833,98.2,101.14,84.28,11,0.576,376,245,1,1,175,75,716,572,302,47,191,68,289,122,512,82,65,357,213,14950,1610612744,2023-24
Lineups,2738-201939-203110-1629660-1631116,A. Iguodala - S. Curry - D. Green - T. Jerome - P. Baldwin Jr.,1,0,1,0.0,6.0,150.0,150.0,70.5,69.2,79.5,80.8,0.75,3.0,28.6,0.25,0.571,0.455,0.143,0.875,0.875,107.9,108.91,90.76,14,0.867,353,512,254,512,157,82,315,56,187,32,58,210,346,313,483,68,77,284,73,17850,1610612744,2022-23
Lineups,201939-202357-203490-1629683-1630228,S. Curry - N. Bjelica - O. Porter Jr. - Q. Weatherspoon - J. Kuminga,1,1,0,1.0,7.0,136.9,135.7,139.8,120.0,-2.9,15.7,0.714,2.5,25.0,0.2,0.75,0.444,0.143,0.708,0.738,93.3,101.11,84.26,14,0.429,379,255,1,1,139,134,727,265,250,81,98,292,307,412,678,132,146,447,396,20650,1610612744,2021-22
Lineups,201939-203110-203952-1626172-1627780,S. Curry - D. Green - A. Wiggins - K. Looney - G. Payton II,2,1,1,0.5,5.0,165.4,163.6,122.2,100.0,43.2,63.6,0.571,0.0,26.7,0.0,1.0,0.5,0.0,0.85,0.827,97.4,107.76,89.8,11,0.676,150,142,168,239,145,35,313,57,205,211,48,215,1,141,1,42,54,247,114,14700,1610612744,2020-21
Lineups,201939-202326-203110-1628035-1628980,S. Curry - D. Cousins - D. Green - A. McKinnie - J. Evans,1,1,0,1.0,8.0,38.0,38.9,44.4,44.4,-6.5,-5.6,0.333,0.2,5.3,0.0,0.867,0.5,0.278,0.269,0.26,113.8,112.45,93.71,18,0.455,294,201,1,1,116,390,203,401,319,240,340,257,119,175,536,350,372,165,240,23050,1610612744,2018-19
Lineups,201142-201580-201939-202691-203110,K. Durant - J. McGee - S. Curry - K. Thompson - D. Green,14,12,2,0.857,99.0,115.4,117.6,93.6,94.8,21.8,22.8,0.788,2.05,25.8,0.189,0.72,0.523,0.181,0.654,0.675,104.3,102.7,85.58,210,0.65,6,5,716,433,4,218,462,222,184,76,111,236,260,198,626,195,201,352,209,295850,1610612744,2017-18
Lineups,201142-201580-202691-203110-1626188,K. Durant - J. McGee - K. Thompson - D. Green - Q. Cook,9,5,4,0.556,71.0,102.3,100.7,112.8,113.5,-10.5,-12.8,0.807,2.56,21.3,0.269,0.734,0.479,0.121,0.474,0.515,99.2,99.76,83.14,149,0.475,18,30,793,526,6,276,587,597,167,54,200,170,251,308,535,364,344,403,335,214350,1610612744,2017-18
Lineups,2738-201156-201580-201939-203110,A. Iguodala - N. Young - J. McGee - S. Curry - D. Green,7,4,3,0.571,22.0,119.4,111.8,109.4,116.0,10.1,-4.2,0.682,3.75,20.8,0.25,0.619,0.422,0.078,0.583,0.597,109.3,109.58,91.32,51,0.532,30,45,770,523,27,245,597,571,227,26,207,175,343,350,487,241,270,263,300,66360,1610612744,2017-18
Lineups,2733-201142-201580-202691-203110,S. Livingston - K. Durant - J. McGee - K. Thompson - D. Green,5,3,2,0.6,19.0,126.6,130.0,124.5,117.5,2.1,12.5,0.667,3.5,24.6,0.188,0.737,0.486,0.1,0.622,0.649,98.0,99.48,82.9,40,0.577,53,73,716,518,36,165,603,253,228,28,151,237,249,304,500,219,219,410,261,57900,1610612744,2017-18
