star_player,LINEUP_ARCHETYPE,player1_archetype,player2_archetype,player3_archetype,player4_archetype,offensive_rating,defensive_rating,net_rating,min_sum
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,All Around Guard,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,117.59999999999998,100.0,17.6,9.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Pure Point Guard-Rim Runner/Protector,Glue guy,Movement Shooter,Pure Point Guard,Rim Runner/Protector,66.69999999999999,87.66666666666667,-20.966666666666665,9.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Wing Shot Creator-Wing Shot Creator,Glue guy,Movement Shooter,Wing Shot Creator,Wing Shot Creator,90.5,95.0,-4.5,9.0
Giannis Antetokounmpo,Glue guy-Pure Point Guard-Rim Runner/Protector-Shot Creator Guard,Glue guy,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,100.0,106.7,-6.7,9.0
Giannis Antetokounmpo,Glue guy-Shot Creator Guard-Shot Creator Guard-Stretch Big,Glue guy,Shot Creator Guard,Shot Creator Guard,Stretch Big,122.19999999999999,110.5,11.7,9.0
Giannis Antetokounmpo,Movement Shooter-Pure Point Guard-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,119.0,100.0,19.0,9.0
Giannis Antetokounmpo,3&D-Movement Shooter-Movement Shooter-Stretch Big,3&D,Movement Shooter,Movement Shooter,Stretch Big,166.7,58.8,107.8,8.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Movement Shooter-Post Scorer,All Around Big,All Around Guard,Movement Shooter,Post Scorer,66.7,100.0,-33.3,8.0
Giannis Antetokounmpo,All Around Guard-All Around Guard-Glue guy-Rim Runner/Protector,All Around Guard,All Around Guard,Glue guy,Rim Runner/Protector,86.6,101.6,-15.0,8.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Glue guy-Movement Shooter,All Around Guard,Glue guy,Glue guy,Movement Shooter,100.0,100.0,0.0,8.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Movement Shooter-Movement Shooter,All Around Guard,Movement Shooter,Movement Shooter,Movement Shooter,107.15,107.65,-0.5,8.0
Giannis Antetokounmpo,Glue guy-Glue guy-Movement Shooter-Movement Shooter,Glue guy,Glue guy,Movement Shooter,Movement Shooter,95.0,122.2,-27.2,8.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Movement Shooter-Wing Shot Creator,Glue guy,Movement Shooter,Movement Shooter,Wing Shot Creator,77.25,135.95,-58.7,8.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Pure Point Guard-Shot Creator Guard,Glue guy,Movement Shooter,Pure Point Guard,Shot Creator Guard,99.15,40.85,58.35,8.0
Giannis Antetokounmpo,Glue guy-Pure Point Guard-Wing Shot Creator-Wing Shot Creator,Glue guy,Pure Point Guard,Wing Shot Creator,Wing Shot Creator,80.0,73.7,6.3,8.0
Giannis Antetokounmpo,Pure Point Guard-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,Pure Point Guard,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,160.0,133.3,26.7,8.0
Giannis Antetokounmpo,3&D-3&D-Wing Shot Creator-Wing Shot Creator,3&D,3&D,Wing Shot Creator,Wing Shot Creator,118.8,76.5,42.3,7.0
Giannis Antetokounmpo,3&D-All Around Guard-Movement Shooter-Pure Point Guard,3&D,All Around Guard,Movement Shooter,Pure Point Guard,123.5,100.0,23.5,7.0
Giannis Antetokounmpo,3&D-All Around Guard-Post Scorer-Shot Creator Guard,3&D,All Around Guard,Post Scorer,Shot Creator Guard,150.0,106.3,43.8,7.0
Giannis Antetokounmpo,3&D-Glue guy-Wing Shot Creator-Wing Shot Creator,3&D,Glue guy,Wing Shot Creator,Wing Shot Creator,85.7,93.3,-7.6,7.0
Giannis Antetokounmpo,All Around Big-All Around Guard-All Around Guard-Shot Creator Guard,All Around Big,All Around Guard,All Around Guard,Shot Creator Guard,100.0,140.0,-40.0,7.0
Giannis Antetokounmpo,All Around Big-Glue guy-Movement Shooter-Shot Creator Guard,All Around Big,Glue guy,Movement Shooter,Shot Creator Guard,121.4,113.3,8.1,7.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Glue guy-Rim Runner/Protector,All Around Guard,Glue guy,Glue guy,Rim Runner/Protector,130.8,66.7,64.1,7.0
Giannis Antetokounmpo,All Around Guard-Post Scorer-Rim Runner/Protector-Rim Runner/Protector,All Around Guard,Post Scorer,Rim Runner/Protector,Rim Runner/Protector,118.2,66.7,51.5,7.0
Giannis Antetokounmpo,All Around Guard-Shot Creator Guard-Shot Creator Guard-Stretch Big,All Around Guard,Shot Creator Guard,Shot Creator Guard,Stretch Big,113.3,75.0,38.3,7.0
Giannis Antetokounmpo,Shot Creator Guard-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,Shot Creator Guard,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,64.3,120.0,-55.7,7.0
Giannis Antetokounmpo,3&D-3&D-Pure Point Guard-Wing Shot Creator,3&D,3&D,Pure Point Guard,Wing Shot Creator,100.0,76.5,23.5,6.0
Giannis Antetokounmpo,3&D-All Around Guard-Glue guy-Wing Shot Creator,3&D,All Around Guard,Glue guy,Wing Shot Creator,69.2,123.09999999999998,-53.79999999999999,6.0
Giannis Antetokounmpo,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,3&D,All Around Guard,Rim Runner/Protector,Shot Creator Guard,75.0,81.8,-6.8,6.0
Giannis Antetokounmpo,3&D-Glue guy-Shot Creator Guard-Stretch Big,3&D,Glue guy,Shot Creator Guard,Stretch Big,66.7,91.7,-25.0,6.0
Giannis Antetokounmpo,3&D-Movement Shooter-Shot Creator Guard-Shot Creator Guard,3&D,Movement Shooter,Shot Creator Guard,Shot Creator Guard,75.0,93.3,-18.3,6.0
Giannis Antetokounmpo,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,All Around Big,Glue guy,Movement Shooter,Pure Point Guard,146.2,150.0,-3.7999999999999994,6.0
Giannis Antetokounmpo,All Around Big-Pure Point Guard-Shot Creator Guard-Shot Creator Guard,All Around Big,Pure Point Guard,Shot Creator Guard,Shot Creator Guard,85.7,76.9,8.8,6.0
Giannis Antetokounmpo,All Around Big-Shot Creator Guard-Shot Creator Guard-Shot Creator Guard,All Around Big,Shot Creator Guard,Shot Creator Guard,Shot Creator Guard,100.0,61.5,38.5,6.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Glue guy-Post Scorer,All Around Guard,Glue guy,Glue guy,Post Scorer,81.8,72.7,9.1,6.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Post Scorer-Wing Shot Creator,All Around Guard,Movement Shooter,Post Scorer,Wing Shot Creator,100.0,123.09999999999998,-23.100000000000005,6.0
Giannis Antetokounmpo,Glue guy-Pure Point Guard-Shot Creator Guard-Stretch Big,Glue guy,Pure Point Guard,Shot Creator Guard,Stretch Big,142.9,115.40000000000002,27.5,6.0
Giannis Antetokounmpo,Post Scorer-Shot Creator Guard-Shot Creator Guard-Wing Shot Creator,Post Scorer,Shot Creator Guard,Shot Creator Guard,Wing Shot Creator,114.3,92.90000000000002,21.399999999999995,6.0
Giannis Antetokounmpo,3&D-3&D-3&D-Shot Creator Guard,3&D,3&D,3&D,Shot Creator Guard,180.0,122.2,57.8,5.0
Giannis Antetokounmpo,3&D-3&D-Movement Shooter-Pure Point Guard,3&D,3&D,Movement Shooter,Pure Point Guard,61.5,133.3,-71.8,5.0
Giannis Antetokounmpo,3&D-3&D-Rim Runner/Protector-Shot Creator Guard,3&D,3&D,Rim Runner/Protector,Shot Creator Guard,170.0,60.0,110.0,5.0
Giannis Antetokounmpo,3&D-All Around Big-All Around Big-Movement Shooter,3&D,All Around Big,All Around Big,Movement Shooter,90.9,170.0,-79.1,5.0
Giannis Antetokounmpo,3&D-All Around Big-Glue guy-Shot Creator Guard,3&D,All Around Big,Glue guy,Shot Creator Guard,63.6,110.0,-46.4,5.0
Giannis Antetokounmpo,3&D-All Around Big-Stretch Big-Wing Shot Creator,3&D,All Around Big,Stretch Big,Wing Shot Creator,30.0,180.0,-150.0,5.0
Giannis Antetokounmpo,3&D-Glue guy-Movement Shooter-Stretch Big,3&D,Glue guy,Movement Shooter,Stretch Big,127.3,72.7,54.5,5.0
Giannis Antetokounmpo,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,3&D,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,154.5,91.7,62.9,5.0
Giannis Antetokounmpo,3&D-Pure Point Guard-Shot Creator Guard-Shot Creator Guard,3&D,Pure Point Guard,Shot Creator Guard,Shot Creator Guard,144.4,22.2,122.2,5.0
Giannis Antetokounmpo,All Around Big-All Around Guard-Glue guy-Shot Creator Guard,All Around Big,All Around Guard,Glue guy,Shot Creator Guard,66.7,69.2,-2.6,5.0
Giannis Antetokounmpo,All Around Big-Glue guy-Wing Shot Creator-Wing Shot Creator,All Around Big,Glue guy,Wing Shot Creator,Wing Shot Creator,133.3,118.2,15.2,5.0
Giannis Antetokounmpo,All Around Big-Movement Shooter-Movement Shooter-Stretch Big,All Around Big,Movement Shooter,Movement Shooter,Stretch Big,72.7,118.2,-45.5,5.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Stretch Big-Wing Shot Creator,All Around Guard,Glue guy,Stretch Big,Wing Shot Creator,50.0,140.0,-90.0,5.0
Giannis Antetokounmpo,All Around Guard-Movement Shooter-Movement Shooter-Rim Runner/Protector,All Around Guard,Movement Shooter,Movement Shooter,Rim Runner/Protector,130.0,127.3,2.7,5.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Movement Shooter-Rim Runner/Protector,Glue guy,Movement Shooter,Movement Shooter,Rim Runner/Protector,136.4,60.0,76.4,5.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Post Scorer-Shot Creator Guard,Glue guy,Movement Shooter,Post Scorer,Shot Creator Guard,77.8,111.1,-33.3,5.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,Glue guy,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,53.8,108.3,-54.5,5.0
Giannis Antetokounmpo,Glue guy-Post Scorer-Shot Creator Guard-Shot Creator Guard,Glue guy,Post Scorer,Shot Creator Guard,Shot Creator Guard,140.0,160.0,-20.0,5.0
Giannis Antetokounmpo,Glue guy-Stretch Big-Wing Shot Creator-Wing Shot Creator,Glue guy,Stretch Big,Wing Shot Creator,Wing Shot Creator,127.3,54.5,72.7,5.0
Giannis Antetokounmpo,Shot Creator Guard-Stretch Big-Stretch Big-Wing Shot Creator,Shot Creator Guard,Stretch Big,Stretch Big,Wing Shot Creator,118.2,36.4,81.8,5.0
Giannis Antetokounmpo,3&D-3&D-All Around Big-Movement Shooter,3&D,3&D,All Around Big,Movement Shooter,100.0,100.0,0.0,4.0
Giannis Antetokounmpo,3&D-3&D-All Around Guard-Rim Runner/Protector,3&D,3&D,All Around Guard,Rim Runner/Protector,112.5,112.5,0.0,4.0
Giannis Antetokounmpo,3&D-3&D-Movement Shooter-Rim Runner/Protector,3&D,3&D,Movement Shooter,Rim Runner/Protector,75.0,166.7,-91.7,4.0
Giannis Antetokounmpo,3&D-3&D-Movement Shooter-Wing Shot Creator,3&D,3&D,Movement Shooter,Wing Shot Creator,100.0,112.5,-12.5,4.0
Giannis Antetokounmpo,3&D-3&D-Pure Point Guard-Stretch Big,3&D,3&D,Pure Point Guard,Stretch Big,155.6,75.0,80.6,4.0
Giannis Antetokounmpo,3&D-All Around Big-Post Scorer-Shot Creator Guard,3&D,All Around Big,Post Scorer,Shot Creator Guard,90.9,133.3,-42.4,4.0
Giannis Antetokounmpo,3&D-All Around Guard-Glue guy-Movement Shooter,3&D,All Around Guard,Glue guy,Movement Shooter,200.0,144.4,55.6,4.0
Giannis Antetokounmpo,3&D-All Around Guard-Glue guy-Pure Point Guard,3&D,All Around Guard,Glue guy,Pure Point Guard,237.5,157.1,80.4,4.0
Giannis Antetokounmpo,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,3&D,All Around Guard,Movement Shooter,Rim Runner/Protector,75.0,100.0,-25.0,4.0
Giannis Antetokounmpo,3&D-All Around Guard-Shot Creator Guard-Stretch Big,3&D,All Around Guard,Shot Creator Guard,Stretch Big,83.3,100.0,-16.7,4.0
Giannis Antetokounmpo,3&D-Glue guy-Movement Shooter-Pure Point Guard,3&D,Glue guy,Movement Shooter,Pure Point Guard,71.4,87.5,-16.1,4.0
Giannis Antetokounmpo,3&D-Glue guy-Movement Shooter-Rim Runner/Protector,3&D,Glue guy,Movement Shooter,Rim Runner/Protector,30.0,155.6,-125.6,4.0
Giannis Antetokounmpo,3&D-Glue guy-Post Scorer-Pure Point Guard,3&D,Glue guy,Post Scorer,Pure Point Guard,66.7,127.3,-60.6,4.0
Giannis Antetokounmpo,3&D-Post Scorer-Shot Creator Guard-Shot Creator Guard,3&D,Post Scorer,Shot Creator Guard,Shot Creator Guard,144.4,55.6,88.9,4.0
Giannis Antetokounmpo,All Around Big-All Around Big-Movement Shooter-Movement Shooter,All Around Big,All Around Big,Movement Shooter,Movement Shooter,85.7,157.1,-71.4,4.0
Giannis Antetokounmpo,All Around Big-All Around Guard-All Around Guard-Post Scorer,All Around Big,All Around Guard,All Around Guard,Post Scorer,144.4,130.0,14.4,4.0
Giannis Antetokounmpo,All Around Big-Shot Creator Guard-Shot Creator Guard-Stretch Big,All Around Big,Shot Creator Guard,Shot Creator Guard,Stretch Big,70.0,90.9,-20.9,4.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Movement Shooter-Shot Creator Guard,All Around Guard,Glue guy,Movement Shooter,Shot Creator Guard,114.3,114.3,0.0,4.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Rim Runner/Protector-Rim Runner/Protector,All Around Guard,Glue guy,Rim Runner/Protector,Rim Runner/Protector,85.7,50.0,35.7,4.0
Giannis Antetokounmpo,All Around Guard-Glue guy-Rim Runner/Protector-Shot Creator Guard,All Around Guard,Glue guy,Rim Runner/Protector,Shot Creator Guard,137.5,11.1,126.4,4.0
Giannis Antetokounmpo,Glue guy-Movement Shooter-Movement Shooter-Movement Shooter,Glue guy,Movement Shooter,Movement Shooter,Movement Shooter,116.7,130.0,-13.3,4.0
Giannis Antetokounmpo,Movement Shooter-Movement Shooter-Pure Point Guard-Rim Runner/Protector,Movement Shooter,Movement Shooter,Pure Point Guard,Rim Runner/Protector,75.0,50.0,25.0,4.0
Giannis Antetokounmpo,Movement Shooter-Post Scorer-Wing Shot Creator-Wing Shot Creator,Movement Shooter,Post Scorer,Wing Shot Creator,Wing Shot Creator,150.0,150.0,0.0,4.0
James Harden,3&D-Rim Runner/Protector-Shot Creator Guard-Stretch Big,3&D,Rim Runner/Protector,Shot Creator Guard,Stretch Big,112.9640798226164,104.79142645971913,8.154323725055432,1353.0
James Harden,3&D-All Around Guard-Post Scorer-Rim Runner/Protector,3&D,All Around Guard,Post Scorer,Rim Runner/Protector,101.95954022988505,105.78137931034483,-3.8063601532567057,1305.0
James Harden,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,3&D,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,112.35786637931035,105.95991379310344,6.428987068965518,928.0
James Harden,3&D-3&D-Rim Runner/Protector-Shot Creator Guard,3&D,3&D,Rim Runner/Protector,Shot Creator Guard,111.14449291166848,102.70534351145038,8.472955288985823,917.0
James Harden,Rim Runner/Protector-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Rim Runner/Protector,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,120.48942189421894,111.31599015990159,9.173431734317344,813.0
James Harden,3&D-Pure Point Guard-Rim Runner/Protector-Stretch Big,3&D,Pure Point Guard,Rim Runner/Protector,Stretch Big,120.36626180836706,105.72213225371121,14.646693657219974,741.0
James Harden,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,3&D,All Around Guard,Movement Shooter,Rim Runner/Protector,111.4247159090909,106.57116477272729,4.872443181818182,704.0
James Harden,3&D-3&D-All Around Guard-Rim Runner/Protector,3&D,3&D,All Around Guard,Rim Runner/Protector,105.70477941176469,104.58327205882354,1.1255514705882352,544.0
James Harden,3&D-All Around Big-Movement Shooter-Wing Shot Creator,3&D,All Around Big,Movement Shooter,Wing Shot Creator,119.16783088235294,111.47830882352942,7.7849264705882355,544.0
James Harden,3&D-All Around Guard-All Around Guard-Rim Runner/Protector,3&D,All Around Guard,All Around Guard,Rim Runner/Protector,109.98376068376069,101.71367521367522,8.286538461538461,468.0
James Harden,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Stretch Big,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Stretch Big,110.87344753747324,118.63062098501071,-7.774732334047109,467.0
James Harden,3&D-All Around Big-All Around Guard-Wing Shot Creator,3&D,All Around Big,All Around Guard,Wing Shot Creator,120.49737417943108,108.49474835886214,12.002625820568927,457.0
James Harden,3&D-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,3&D,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,111.86253041362531,94.72481751824817,17.13941605839416,411.0
James Harden,Movement Shooter-Rim Runner/Protector-Rim Runner/Protector-Shot Creator Guard,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,Shot Creator Guard,114.26708860759494,109.55037974683545,4.718227848101265,395.0
James Harden,Movement Shooter-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,118.12021276595743,103.48058510638299,14.635106382978725,376.0
James Harden,Pure Point Guard-Rim Runner/Protector-Shot Creator Guard-Stretch Big,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Stretch Big,112.5561170212766,103.82420212765958,8.73404255319149,376.0
James Harden,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,3&D,All Around Guard,Rim Runner/Protector,Shot Creator Guard,107.1906166219839,112.4662198391421,-5.323056300268097,373.0
James Harden,3&D-Movement Shooter-Rim Runner/Protector-Stretch Big,3&D,Movement Shooter,Rim Runner/Protector,Stretch Big,108.91837837837839,108.58486486486487,0.3670270270270268,370.0
James Harden,3&D-Movement Shooter-Movement Shooter-Rim Runner/Protector,3&D,Movement Shooter,Movement Shooter,Rim Runner/Protector,116.0723943661972,102.70422535211267,13.372676056338028,355.0
James Harden,Rim Runner/Protector-Shot Creator Guard-Stretch Big-Wing Shot Creator,Rim Runner/Protector,Shot Creator Guard,Stretch Big,Wing Shot Creator,117.95945945945945,101.27027027027027,16.64894894894895,333.0
James Harden,3&D-Post Scorer-Shot Creator Guard-Stretch Big,3&D,Post Scorer,Shot Creator Guard,Stretch Big,105.81151515151517,97.82545454545453,7.986060606060606,330.0
James Harden,All Around Big-All Around Guard-Stretch Big-Wing Shot Creator,All Around Big,All Around Guard,Stretch Big,Wing Shot Creator,122.30000000000001,102.09999999999998,20.2,323.0
James Harden,All Around Big-All Around Guard-Movement Shooter-Wing Shot Creator,All Around Big,All Around Guard,Movement Shooter,Wing Shot Creator,113.88220064724919,108.14757281553398,5.732038834951457,309.0
James Harden,3&D-All Around Guard-Rim Runner/Protector-Rim Runner/Protector,3&D,All Around Guard,Rim Runner/Protector,Rim Runner/Protector,112.22259136212625,100.58006644518272,11.627906976744185,301.0
James Harden,Pure Point Guard-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,117.29999999999998,107.9,9.5,286.0
James Harden,3&D-3&D-Shot Creator Guard-Wing Shot Creator,3&D,3&D,Shot Creator Guard,Wing Shot Creator,115.18669201520912,102.42167300380228,12.765019011406844,263.0
James Harden,All Around Guard-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,110.31625000000001,107.34083333333334,2.974583333333331,240.0
James Harden,Movement Shooter-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,Movement Shooter,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,118.74549356223176,106.70815450643777,12.018454935622316,233.0
James Harden,3&D-Pure Point Guard-Rim Runner/Protector-Shot Creator Guard,3&D,Pure Point Guard,Rim Runner/Protector,Shot Creator Guard,116.62052631578948,105.51157894736842,11.119473684210528,190.0
James Harden,All Around Guard-Rim Runner/Protector-Shot Creator Guard-Wing Shot Creator,All Around Guard,Rim Runner/Protector,Shot Creator Guard,Wing Shot Creator,107.74598930481284,108.66791443850268,-0.9219251336898394,187.0
James Harden,Movement Shooter-Pure Point Guard-Rim Runner/Protector-Stretch Big,Movement Shooter,Pure Point Guard,Rim Runner/Protector,Stretch Big,106.7,108.2,-1.5,175.0
James Harden,3&D-Stretch Big-Wing Shot Creator-Wing Shot Creator,3&D,Stretch Big,Wing Shot Creator,Wing Shot Creator,103.0,97.8,5.1,171.0
James Harden,All Around Guard-Movement Shooter-Movement Shooter-Rim Runner/Protector,All Around Guard,Movement Shooter,Movement Shooter,Rim Runner/Protector,129.89122807017546,123.01461988304094,6.862573099415203,171.0
James Harden,All Around Guard-Post Scorer-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Post Scorer,Rim Runner/Protector,Wing Shot Creator,117.8327485380117,116.92514619883039,0.8619883040935677,171.0
James Harden,Movement Shooter-Rim Runner/Protector-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,Wing Shot Creator,107.5245508982036,117.4622754491018,-9.975449101796407,167.0
James Harden,3&D-All Around Guard-Movement Shooter-Wing Shot Creator,3&D,All Around Guard,Movement Shooter,Wing Shot Creator,113.80503144654088,105.89308176100629,7.918238993710692,159.0
James Harden,3&D-Post Scorer-Pure Point Guard-Stretch Big,3&D,Post Scorer,Pure Point Guard,Stretch Big,107.3,104.0,3.3,156.0
James Harden,Movement Shooter-Movement Shooter-Rim Runner/Protector-Stretch Big,Movement Shooter,Movement Shooter,Rim Runner/Protector,Stretch Big,107.98549618320611,103.18625954198473,4.843511450381679,131.0
James Harden,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,3&D,All Around Guard,Rim Runner/Protector,Wing Shot Creator,99.99307692307693,115.08076923076923,-15.091538461538462,130.0
James Harden,3&D-All Around Big-All Around Guard-Movement Shooter,3&D,All Around Big,All Around Guard,Movement Shooter,125.85039370078741,118.09527559055118,7.700000000000001,127.0
James Harden,3&D-Glue guy-Rim Runner/Protector-Stretch Big,3&D,Glue guy,Rim Runner/Protector,Stretch Big,105.97317073170733,103.57317073170732,2.410569105691057,123.0
James Harden,All Around Guard-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,All Around Guard,Movement Shooter,Rim Runner/Protector,Shot Creator Guard,120.89999999999999,108.56776859504131,12.281818181818181,121.0
James Harden,3&D-All Around Guard-Rim Runner/Protector-Stretch Big,3&D,All Around Guard,Rim Runner/Protector,Stretch Big,115.4686440677966,107.70593220338982,7.733898305084746,118.0
James Harden,3&D-Rim Runner/Protector-Stretch Big-Wing Shot Creator,3&D,Rim Runner/Protector,Stretch Big,Wing Shot Creator,109.45897435897436,106.16324786324786,3.326495726495726,117.0
James Harden,3&D-3&D-All Around Guard-Shot Creator Guard,3&D,3&D,All Around Guard,Shot Creator Guard,107.35575221238938,105.65663716814159,1.6991150442477874,113.0
James Harden,3&D-3&D-Rim Runner/Protector-Wing Shot Creator,3&D,3&D,Rim Runner/Protector,Wing Shot Creator,111.28407079646018,96.71061946902654,14.573451327433627,113.0
James Harden,All Around Guard-Post Scorer-Wing Shot Creator-Wing Shot Creator,All Around Guard,Post Scorer,Wing Shot Creator,Wing Shot Creator,114.30909090909091,113.42454545454544,0.8800000000000003,110.0
James Harden,3&D-3&D-All Around Guard-Movement Shooter,3&D,3&D,All Around Guard,Movement Shooter,120.69444444444444,108.0925925925926,12.596296296296295,108.0
James Harden,Movement Shooter-Movement Shooter-Rim Runner/Protector-Rim Runner/Protector,Movement Shooter,Movement Shooter,Rim Runner/Protector,Rim Runner/Protector,122.12336448598131,109.43364485981309,12.68411214953271,107.0
James Harden,3&D-3&D-Movement Shooter-Rim Runner/Protector,3&D,3&D,Movement Shooter,Rim Runner/Protector,132.24150943396228,106.74622641509434,25.500943396226415,106.0
James Harden,All Around Guard-Rim Runner/Protector-Rim Runner/Protector-Wing Shot Creator,All Around Guard,Rim Runner/Protector,Rim Runner/Protector,Wing Shot Creator,119.63679245283019,107.79528301886792,11.866037735849059,106.0
James Harden,3&D-All Around Guard-Post Scorer-Shot Creator Guard,3&D,All Around Guard,Post Scorer,Shot Creator Guard,119.22380952380952,99.51904761904763,19.619999999999997,105.0
James Harden,Movement Shooter-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,Movement Shooter,Movement Shooter,Rim Runner/Protector,Wing Shot Creator,117.21470588235293,113.87352941176471,3.327450980392157,102.0
James Harden,3&D-3&D-Shot Creator Guard-Stretch Big,3&D,3&D,Shot Creator Guard,Stretch Big,101.14123711340207,108.58865979381444,-7.447422680412371,97.0
James Harden,3&D-Glue guy-Movement Shooter-Rim Runner/Protector,3&D,Glue guy,Movement Shooter,Rim Runner/Protector,106.95833333333333,102.01458333333333,4.930208333333333,96.0
James Harden,3&D-3&D-All Around Guard-Wing Shot Creator,3&D,3&D,All Around Guard,Wing Shot Creator,114.74318181818181,112.64999999999999,2.088636363636363,88.0
James Harden,Movement Shooter-Rim Runner/Protector-Stretch Big-Wing Shot Creator,Movement Shooter,Rim Runner/Protector,Stretch Big,Wing Shot Creator,119.90344827586208,112.32988505747127,7.573563218390804,87.0
James Harden,Movement Shooter-Shot Creator Guard-Stretch Big-Wing Shot Creator,Movement Shooter,Shot Creator Guard,Stretch Big,Wing Shot Creator,127.27411764705883,106.20823529411766,21.065882352941177,85.0
James Harden,3&D-All Around Guard-Movement Shooter-Stretch Big,3&D,All Around Guard,Movement Shooter,Stretch Big,116.1144578313253,112.10240963855422,4.0,83.0
James Harden,All Around Guard-Stretch Big-Wing Shot Creator-Wing Shot Creator,All Around Guard,Stretch Big,Wing Shot Creator,Wing Shot Creator,108.07037037037038,103.6358024691358,4.3617283950617285,81.0
James Harden,3&D-All Around Guard-All Around Guard-Post Scorer,3&D,All Around Guard,All Around Guard,Post Scorer,111.5575,99.52250000000001,12.00375,80.0
James Harden,3&D-All Around Guard-Stretch Big-Wing Shot Creator,3&D,All Around Guard,Stretch Big,Wing Shot Creator,116.61875,115.18375,1.4062499999999996,80.0
James Harden,3&D-3&D-All Around Guard-Post Scorer,3&D,3&D,All Around Guard,Post Scorer,100.82025316455696,101.78354430379747,-1.0088607594936718,79.0
James Harden,All Around Big-All Around Guard-Glue guy-Rim Runner/Protector,All Around Big,All Around Guard,Glue guy,Rim Runner/Protector,101.16835443037975,113.36962025316457,-12.220253164556961,79.0
James Harden,3&D-Pure Point Guard-Rim Runner/Protector-Wing Shot Creator,3&D,Pure Point Guard,Rim Runner/Protector,Wing Shot Creator,113.4,109.9,3.5,78.0
James Harden,3&D-Rim Runner/Protector-Shot Creator Guard-Shot Creator Guard,3&D,Rim Runner/Protector,Shot Creator Guard,Shot Creator Guard,116.79358974358973,98.21410256410256,18.579487179487177,78.0
James Harden,All Around Guard-Glue guy-Movement Shooter-Rim Runner/Protector,All Around Guard,Glue guy,Movement Shooter,Rim Runner/Protector,117.61184210526316,116.27894736842106,1.325,76.0
James Harden,3&D-3&D-Movement Shooter-Shot Creator Guard,3&D,3&D,Movement Shooter,Shot Creator Guard,123.0662162162162,98.92027027027027,24.145945945945947,74.0
